# of episode, training score, validation score, sigma
1, 473.2, 243.5, 0.10000
2, 186.5, 135.7, 0.10000
3, 137.3, 196.5, 0.10000
4, 213.5, 84.4, 0.10000
5, 80.2, 117.5, 0.10000
6, 129.1, 171.2, 0.10000
7, 217.2, 249.3, 0.10000
8, 278.2, 163.5, 0.10000
9, 139.3, 211.3, 0.10000
10, 178.4, 252.7, 0.10000
11, 283.4, 378.3, 0.10000
12, 363.3, 399.2, 0.10000
13, 451.1, 392.3, 0.10000
14, 432.9, 333.4, 0.10000
15, 355.2, 411.7, 0.10000
16, 472.1, 374.3, 0.10000
17, 324.7, 345.4, 0.10000
18, 507.7, 374.1, 0.10000
19, 422.5, 482.7, 0.10000
20, 583.2, 492.7, 0.10000
21, 497.6, 894.8, 0.10000
22, 697.2, 731.0, 0.10000
23, 652.1, 733.1, 0.10000
24, 843.0, 578.0, 0.10000
25, 632.2, 321.4, 0.10000
26, 374.6, 384.6, 0.10000
27, 324.1, 421.7, 0.10000
28, 470.0, 595.9, 0.10000
29, 733.1, 680.8, 0.10000
30, 679.4, 952.3, 0.10000
31, 694.5, 953.7, 0.10000
32, 951.3, 898.3, 0.10000
33, 925.5, 978.5, 0.10000
34, 890.0, 516.4, 0.10000
35, 765.6, 728.0, 0.10000
36, 730.8, 983.7, 0.10000
37, 685.9, 512.3, 0.10000
38, 479.7, 734.4, 0.10000
39, 754.8, 916.9, 0.10000
40, 880.7, 927.2, 0.10000
41, 583.5, 305.2, 0.10000
42, 900.4, 923.6, 0.10000
43, 888.9, 937.1, 0.10000
44, 971.4, 975.1, 0.10000
45, 772.2, 845.6, 0.10000
46, 909.9, 679.6, 0.10000
47, 632.1, 841.7, 0.10000
48, 961.8, 959.5, 0.10000
49, 937.1, 973.2, 0.10000
50, 544.0, 876.6, 0.10000
51, 923.3, 924.1, 0.10000
52, 945.6, 938.9, 0.10000
53, 958.6, 941.0, 0.10000
54, 929.8, 960.8, 0.10000
55, 945.5, 936.9, 0.10000
56, 982.1, 922.3, 0.10000
57, 975.8, 863.2, 0.10000
58, 991.7, 993.3, 0.10000
59, 991.4, 998.1, 0.10000
60, 888.0, 917.3, 0.10000
61, 882.1, 497.7, 0.10000
62, 870.5, 903.4, 0.10000
63, 850.5, 845.4, 0.10000
64, 648.2, 786.2, 0.10000
65, 849.9, 867.6, 0.10000
66, 878.8, 865.1, 0.10000
67, 854.3, 869.7, 0.10000
68, 780.0, 533.6, 0.10000
69, 839.8, 863.6, 0.10000
70, 873.2, 894.2, 0.10000
71, 887.0, 927.7, 0.10000
72, 928.1, 921.4, 0.10000
73, 926.0, 896.3, 0.10000
74, 930.6, 927.9, 0.10000
75, 930.4, 939.2, 0.10000
76, 941.7, 930.3, 0.10000
77, 940.9, 959.9, 0.10000
78, 968.1, 985.2, 0.10000
79, 983.8, 996.3, 0.10000
80, 991.1, 991.0, 0.10000
81, 986.5, 987.7, 0.10000
82, 978.5, 984.6, 0.10000
83, 979.5, 987.0, 0.10000
84, 985.8, 988.6, 0.10000
85, 978.1, 987.0, 0.10000
86, 982.2, 988.5, 0.10000
87, 984.6, 942.6, 0.10000
88, 978.8, 979.5, 0.10000
89, 961.5, 951.6, 0.10000
90, 951.6, 934.3, 0.10000
91, 938.4, 933.9, 0.10000
92, 936.4, 954.3, 0.10000
93, 958.1, 954.1, 0.10000
94, 969.1, 976.0, 0.10000
95, 977.4, 976.0, 0.10000
96, 962.8, 922.1, 0.10000
97, 882.3, 881.3, 0.10000
98, 870.9, 846.4, 0.10000
99, 873.3, 907.5, 0.10000
