# of episode, training score, validation score, sigma
1, 485.1, 280.7, 0.10000
2, 225.0, 206.1, 0.10000
3, 111.0, 239.9, 0.10000
4, 270.7, 177.1, 0.10000
5, 191.0, 135.3, 0.10000
6, 152.6, 193.2, 0.10000
7, 189.7, 180.3, 0.10000
8, 197.7, 245.8, 0.10000
9, 213.5, 211.2, 0.10000
10, 242.8, 247.7, 0.10000
11, 257.0, 259.0, 0.10000
12, 244.7, 258.4, 0.10000
13, 347.8, 415.6, 0.10000
14, 297.1, 303.7, 0.10000
15, 210.2, 234.9, 0.10000
16, 229.8, 261.2, 0.10000
17, 228.6, 365.2, 0.10000
18, 319.5, 318.0, 0.10000
19, 200.2, 347.2, 0.10000
20, 473.1, 315.0, 0.10000
21, 353.3, 312.1, 0.10000
22, 207.1, 395.0, 0.10000
23, 401.3, 398.8, 0.10000
24, 395.3, 295.8, 0.10000
25, 292.2, 146.7, 0.10000
26, 416.4, 436.3, 0.10000
27, 343.7, 393.5, 0.10000
28, 528.7, 536.1, 0.10000
29, 528.2, 601.8, 0.10000
30, 518.9, 303.0, 0.10000
31, 268.4, 596.6, 0.10000
32, 432.1, 461.3, 0.10000
33, 401.2, 551.4, 0.10000
34, 541.8, 356.7, 0.10000
35, 404.5, 263.7, 0.10000
36, 521.1, 239.0, 0.10000
37, 457.9, 548.1, 0.10000
38, 445.5, 974.3, 0.10000
39, 910.1, 505.5, 0.10000
40, 534.5, 617.1, 0.10000
41, 549.4, 456.9, 0.10000
42, 506.9, 697.3, 0.10000
43, 333.6, 517.8, 0.10000
44, 449.1, 340.1, 0.10000
45, 297.8, 304.4, 0.10000
46, 278.3, 540.6, 0.10000
47, 285.4, 320.1, 0.10000
48, 402.0, 355.1, 0.10000
49, 487.5, 320.8, 0.10000
50, 331.9, 549.1, 0.10000
51, 380.4, 424.2, 0.10000
52, 394.7, 284.1, 0.10000
53, 390.7, 365.7, 0.10000
54, 371.4, 324.9, 0.10000
55, 372.1, 274.2, 0.10000
56, 307.6, 251.2, 0.10000
57, 316.0, 265.6, 0.10000
58, 273.7, 319.2, 0.10000
59, 220.6, 299.2, 0.10000
60, 287.3, 212.7, 0.10000
61, 190.3, 189.7, 0.10000
62, 200.4, 204.3, 0.10000
63, 233.0, 244.9, 0.10000
64, 201.9, 249.6, 0.10000
65, 317.4, 332.1, 0.10000
66, 389.6, 455.3, 0.10000
67, 440.4, 475.2, 0.10000
68, 332.8, 430.4, 0.10000
69, 437.2, 390.4, 0.10000
70, 604.8, 383.3, 0.10000
71, 349.9, 385.4, 0.10000
72, 433.7, 448.5, 0.10000
73, 443.8, 414.4, 0.10000
74, 457.4, 456.2, 0.10000
75, 443.7, 397.6, 0.10000
76, 404.4, 518.9, 0.10000
77, 353.9, 608.0, 0.10000
78, 488.9, 671.1, 0.10000
79, 369.9, 731.1, 0.10000
80, 429.9, 732.0, 0.10000
81, 373.4, 479.4, 0.10000
82, 359.4, 490.9, 0.10000
83, 380.7, 315.0, 0.10000
84, 426.9, 371.6, 0.10000
85, 341.4, 478.4, 0.10000
86, 372.1, 406.7, 0.10000
87, 477.2, 378.6, 0.10000
88, 451.8, 375.0, 0.10000
89, 497.4, 304.3, 0.10000
90, 424.8, 302.9, 0.10000
91, 375.6, 466.9, 0.10000
92, 496.4, 995.1, 0.10000
93, 465.7, 982.1, 0.10000
94, 977.1, 958.8, 0.10000
95, 915.1, 957.1, 0.10000
96, 520.4, 944.4, 0.10000
97, 965.3, 942.9, 0.10000
98, 921.9, 803.1, 0.10000
99, 770.2, 652.8, 0.10000
100, 418.0, 526.3, 0.10000
101, 415.4, 494.3, 0.10000
102, 438.9, 743.5, 0.10000
103, 487.2, 515.3, 0.10000
104, 843.1, 663.4, 0.10000
105, 712.9, 805.7, 0.10000
106, 618.6, 709.0, 0.10000
107, 690.5, 671.9, 0.10000
108, 709.1, 622.5, 0.10000
109, 516.0, 766.7, 0.10000
110, 651.9, 866.0, 0.10000
111, 917.8, 782.4, 0.10000
112, 601.4, 620.4, 0.10000
113, 725.8, 581.5, 0.10000
114, 644.2, 571.5, 0.10000
115, 692.0, 531.2, 0.10000
116, 675.5, 622.1, 0.10000
117, 538.3, 804.7, 0.10000
118, 899.8, 863.8, 0.10000
119, 818.0, 732.1, 0.10000
120, 867.6, 838.8, 0.10000
121, 836.5, 701.3, 0.10000
122, 474.4, 730.2, 0.10000
123, 486.2, 500.7, 0.10000
124, 378.9, 369.6, 0.10000
125, 455.3, 383.6, 0.10000
126, 337.5, 371.2, 0.10000
127, 380.5, 613.2, 0.10000
128, 436.4, 607.4, 0.10000
129, 474.0, 422.7, 0.10000
130, 491.0, 384.3, 0.10000
131, 325.1, 348.4, 0.10000
132, 328.3, 348.7, 0.10000
133, 389.2, 387.6, 0.10000
134, 400.8, 424.4, 0.10000
135, 509.0, 439.7, 0.10000
136, 448.5, 344.0, 0.10000
137, 349.8, 427.0, 0.10000
138, 393.8, 552.3, 0.10000
139, 501.3, 600.9, 0.10000
140, 396.5, 481.6, 0.10000
141, 653.0, 899.1, 0.10000
142, 696.6, 595.7, 0.10000
143, 482.8, 591.0, 0.10000
144, 364.2, 689.1, 0.10000
145, 575.0, 663.8, 0.10000
146, 611.0, 597.7, 0.10000
147, 601.4, 537.9, 0.10000
148, 610.6, 568.0, 0.10000
149, 521.2, 554.3, 0.10000
150, 335.2, 454.1, 0.10000
151, 604.1, 470.5, 0.10000
152, 712.4, 546.8, 0.10000
153, 480.6, 427.6, 0.10000
154, 387.8, 394.4, 0.10000
155, 362.9, 410.4, 0.10000
156, 473.3, 580.5, 0.10000
157, 561.6, 429.7, 0.10000
158, 338.7, 496.7, 0.10000
159, 429.3, 395.4, 0.10000
160, 344.2, 391.9, 0.10000
161, 476.4, 386.8, 0.10000
162, 416.1, 617.2, 0.10000
163, 497.8, 682.0, 0.10000
164, 699.0, 601.6, 0.10000
165, 713.2, 665.4, 0.10000
166, 629.1, 887.9, 0.10000
167, 893.3, 887.1, 0.10000
168, 886.8, 877.4, 0.10000
169, 891.7, 885.1, 0.10000
170, 915.5, 949.3, 0.10000
171, 947.8, 996.7, 0.10000
172, 983.3, 983.4, 0.10000
173, 840.9, 824.8, 0.10000
174, 873.4, 909.0, 0.10000
175, 898.8, 972.9, 0.10000
176, 923.5, 939.9, 0.10000
177, 936.9, 992.0, 0.10000
178, 917.0, 914.5, 0.10000
179, 887.6, 935.6, 0.10000
180, 935.6, 959.5, 0.10000
181, 848.9, 986.9, 0.10000
182, 783.7, 994.5, 0.10000
