# of episode, training score, validation score, sigma
1, 505.8, 278.3, 0.19980
2, 174.9, 184.5, 0.19960
3, 187.3, 204.7, 0.19940
4, 219.9, 190.3, 0.19920
5, 201.2, 232.2, 0.19900
6, 294.2, 94.3, 0.19880
7, 111.3, 179.6, 0.19860
8, 271.6, 100.2, 0.19840
9, 118.2, 117.9, 0.19820
10, 194.9, 309.3, 0.19800
11, 306.5, 312.5, 0.19780
12, 394.3, 279.8, 0.19760
13, 270.4, 436.4, 0.19740
14, 341.4, 536.5, 0.19720
15, 388.8, 349.3, 0.19700
16, 636.5, 495.8, 0.19680
17, 391.7, 428.1, 0.19660
18, 533.4, 388.1, 0.19640
19, 451.9, 435.9, 0.19620
20, 383.5, 416.6, 0.19600
21, 440.7, 379.6, 0.19580
22, 515.2, 617.4, 0.19560
23, 477.1, 429.6, 0.19540
24, 416.3, 478.5, 0.19520
25, 502.9, 489.9, 0.19500
26, 448.9, 471.6, 0.19480
27, 405.8, 600.8, 0.19460
28, 539.2, 572.9, 0.19440
29, 721.4, 836.1, 0.19420
30, 881.5, 624.1, 0.19400
31, 545.9, 830.8, 0.19380
32, 863.5, 811.9, 0.19360
33, 774.2, 887.4, 0.19340
34, 863.4, 899.0, 0.19320
35, 848.0, 950.9, 0.19300
36, 922.7, 932.2, 0.19280
37, 904.2, 873.1, 0.19260
38, 965.1, 994.8, 0.19240
39, 986.6, 997.3, 0.19220
40, 983.1, 998.1, 0.19200
41, 983.1, 995.8, 0.19180
42, 984.1, 997.5, 0.19160
43, 987.4, 998.6, 0.19140
44, 988.4, 993.3, 0.19120
45, 982.6, 995.7, 0.19100
46, 985.7, 997.6, 0.19080
47, 986.4, 998.3, 0.19060
48, 987.8, 998.1, 0.19040
49, 987.3, 998.4, 0.19020
50, 986.0, 998.5, 0.19000
51, 987.1, 998.8, 0.18980
52, 986.0, 998.7, 0.18960
53, 983.1, 998.6, 0.18940
54, 981.2, 988.8, 0.18920
55, 969.9, 965.9, 0.18900
56, 957.5, 963.8, 0.18880
57, 948.1, 972.7, 0.18860
58, 954.2, 955.1, 0.18840
59, 939.2, 926.9, 0.18820
60, 940.0, 997.6, 0.18800
61, 964.2, 988.9, 0.18780
62, 978.5, 978.3, 0.18760
63, 950.5, 934.4, 0.18740
