# of episode, training score, validation score, sigma
177, 983.5, 984.9, 0.16460
178, 983.1, 980.6, 0.16440
179, 980.9, 993.4, 0.16420
180, 978.4, 977.0, 0.16400
181, 980.5, 982.5, 0.16380
182, 959.1, 982.0, 0.16360
183, 964.8, 977.2, 0.16340
184, 970.1, 963.2, 0.16320
185, 976.1, 987.5, 0.16300
186, 982.7, 989.9, 0.16280
187, 986.5, 988.5, 0.16260
188, 988.1, 996.0, 0.16240
189, 987.9, 995.7, 0.16220
190, 989.6, 998.3, 0.16200
191, 990.1, 997.9, 0.16180
192, 987.5, 992.4, 0.16160
193, 980.2, 990.5, 0.16140
194, 986.3, 991.2, 0.16120
195, 988.6, 994.5, 0.16100
196, 987.1, 983.5, 0.16080
197, 986.5, 992.3, 0.16060
198, 982.9, 990.4, 0.16040
199, 981.4, 986.0, 0.16020
200, 976.2, 981.3, 0.16000
201, 972.3, 975.3, 0.15980
202, 973.9, 972.4, 0.15960
203, 964.9, 982.6, 0.15940
204, 975.9, 971.2, 0.15920
205, 971.4, 984.2, 0.15900
206, 974.7, 975.1, 0.15880
207, 961.7, 949.3, 0.15860
208, 910.2, 845.1, 0.15840
209, 953.9, 925.4, 0.15820
210, 946.9, 966.5, 0.15800
211, 911.1, 961.6, 0.15780
212, 938.9, 954.7, 0.15760
213, 922.4, 909.2, 0.15740
214, 936.9, 957.8, 0.15720
215, 979.4, 997.6, 0.15700
216, 984.7, 991.5, 0.15680
217, 936.6, 923.4, 0.15660
218, 944.5, 899.1, 0.15640
219, 915.4, 922.6, 0.15620
220, 941.2, 994.3, 0.15600
221, 985.6, 984.2, 0.15580
222, 979.6, 984.1, 0.15560
223, 980.0, 995.0, 0.15540
224, 990.3, 995.7, 0.15520
225, 986.2, 986.8, 0.15500
226, 974.8, 976.8, 0.15480
227, 973.1, 973.5, 0.15460
228, 971.5, 976.8, 0.15440
229, 969.9, 982.3, 0.15420
230, 970.0, 966.8, 0.15400
231, 968.7, 976.5, 0.15380
232, 956.7, 969.7, 0.15360
233, 959.9, 966.0, 0.15340
234, 946.9, 957.2, 0.15320
235, 935.6, 951.4, 0.15300
236, 951.6, 962.4, 0.15280
237, 956.5, 969.9, 0.15260
238, 948.0, 969.9, 0.15240
239, 963.7, 981.9, 0.15220
240, 980.4, 990.8, 0.15200
241, 985.8, 981.8, 0.15180
242, 973.7, 984.1, 0.15160
243, 976.5, 976.2, 0.15140
244, 982.4, 988.2, 0.15120
245, 980.7, 980.4, 0.15100
246, 969.7, 976.1, 0.15080
247, 963.5, 971.9, 0.15060
248, 961.9, 957.2, 0.15040
249, 942.4, 954.1, 0.15020
250, 938.4, 936.4, 0.15000
251, 930.1, 925.4, 0.14980
252, 936.3, 918.7, 0.14960
253, 910.1, 922.6, 0.14940
254, 913.4, 926.1, 0.14920
255, 932.3, 929.5, 0.14900
256, 935.6, 922.0, 0.14880
257, 927.6, 915.1, 0.14860
258, 924.6, 942.8, 0.14840
259, 918.8, 970.4, 0.14820
260, 939.0, 916.8, 0.14800
261, 922.2, 930.5, 0.14780
262, 927.4, 934.8, 0.14760
263, 933.1, 945.8, 0.14740
264, 956.1, 946.3, 0.14720
265, 948.1, 956.8, 0.14700
266, 952.8, 959.3, 0.14680
267, 950.8, 946.6, 0.14660
268, 949.4, 752.7, 0.14640
269, 817.5, 851.8, 0.14620
270, 895.5, 766.5, 0.14600
271, 830.6, 795.5, 0.14580
272, 641.3, 835.8, 0.14560
273, 466.4, 721.0, 0.14540
274, 833.0, 794.6, 0.14520
275, 892.8, 886.3, 0.14500
276, 888.5, 928.2, 0.14480
277, 968.6, 978.0, 0.14460
278, 978.6, 993.3, 0.14440
279, 986.1, 996.8, 0.14420
280, 981.8, 995.4, 0.14400
281, 986.4, 988.8, 0.14380
282, 971.8, 992.2, 0.14360
283, 986.5, 998.2, 0.14340
284, 986.8, 996.8, 0.14320
285, 987.6, 996.8, 0.14300
286, 987.3, 995.8, 0.14280
287, 987.9, 998.5, 0.14260
288, 990.7, 998.4, 0.14240
289, 986.7, 996.7, 0.14220
290, 984.1, 990.6, 0.14200
291, 958.6, 959.3, 0.14180
292, 949.0, 959.9, 0.14160
293, 954.9, 975.3, 0.14140
294, 985.2, 995.3, 0.14120
295, 963.3, 897.8, 0.14100
296, 941.6, 915.6, 0.14080
297, 962.1, 965.4, 0.14060
298, 944.4, 955.8, 0.14040
299, 952.9, 973.6, 0.14020
300, 960.9, 974.1, 0.14000
301, 949.0, 968.2, 0.13980
302, 954.2, 963.8, 0.13960
303, 936.9, 948.4, 0.13940
304, 912.9, 905.5, 0.13920
305, 925.6, 944.4, 0.13900
306, 940.1, 950.3, 0.13880
307, 937.1, 930.1, 0.13860
308, 916.9, 940.8, 0.13840
309, 937.1, 948.1, 0.13820
310, 947.7, 952.7, 0.13800
311, 945.1, 941.0, 0.13780
312, 924.1, 895.5, 0.13760
313, 930.9, 914.3, 0.13740
314, 949.7, 973.3, 0.13720
315, 934.4, 943.9, 0.13700
316, 920.3, 909.4, 0.13680
317, 920.6, 928.9, 0.13660
318, 941.1, 923.5, 0.13640
319, 900.2, 908.3, 0.13620
320, 912.3, 886.2, 0.13600
321, 883.6, 859.2, 0.13580
322, 878.4, 603.4, 0.13560
323, 897.3, 918.6, 0.13540
324, 911.3, 509.2, 0.13520
325, 901.4, 956.5, 0.13500
326, 948.1, 952.3, 0.13480
327, 949.0, 957.7, 0.13460
328, 957.3, 971.7, 0.13440
329, 954.8, 971.5, 0.13420
330, 955.3, 986.9, 0.13400
331, 967.8, 983.2, 0.13380
332, 973.5, 982.0, 0.13360
333, 960.0, 973.2, 0.13340
334, 975.2, 979.7, 0.13320
335, 978.6, 991.0, 0.13300
336, 978.6, 977.5, 0.13280
337, 957.5, 958.0, 0.13260
338, 952.9, 958.5, 0.13240
339, 948.8, 947.4, 0.13220
340, 937.4, 928.1, 0.13200
341, 924.6, 920.4, 0.13180
342, 915.4, 937.0, 0.13160
343, 943.3, 677.9, 0.13140
344, 871.6, 755.0, 0.13120
345, 681.9, 894.5, 0.13100
346, 859.7, 844.6, 0.13080
