# of episode, training score, validation score, sigma
1, 589.5, 274.0, 0.10000
2, 147.5, 135.7, 0.10000
3, 138.2, 135.4, 0.10000
4, 138.1, 135.3, 0.10000
5, 138.2, 135.4, 0.10000
6, 137.6, 135.5, 0.10000
7, 137.5, 135.8, 0.10000
8, 137.2, 135.4, 0.10000
9, 139.1, 136.1, 0.10000
10, 143.4, 171.0, 0.10000
11, 110.0, 266.5, 0.10000
12, 215.5, 152.0, 0.10000
13, 245.0, 226.3, 0.10000
14, 182.3, 228.5, 0.10000
15, 443.0, 231.8, 0.10000
16, 164.5, 435.6, 0.10000
17, 386.7, 367.3, 0.10000
18, 386.8, 383.1, 0.10000
19, 547.6, 322.1, 0.10000
20, 415.4, 483.9, 0.10000
21, 363.9, 402.5, 0.10000
22, 395.4, 533.0, 0.10000
23, 426.5, 434.3, 0.10000
24, 449.5, 422.8, 0.10000
25, 466.5, 527.9, 0.10000
26, 387.0, 395.7, 0.10000
27, 558.6, 434.3, 0.10000
28, 407.2, 600.9, 0.10000
29, 518.4, 660.5, 0.10000
30, 465.6, 653.3, 0.10000
31, 531.1, 517.9, 0.10000
32, 711.0, 579.2, 0.10000
33, 505.9, 713.9, 0.10000
34, 742.7, 547.4, 0.10000
35, 650.3, 597.8, 0.10000
36, 420.8, 633.7, 0.10000
37, 733.7, 880.2, 0.10000
38, 513.7, 764.2, 0.10000
39, 556.0, 546.8, 0.10000
40, 430.6, 577.4, 0.10000
41, 502.4, 654.0, 0.10000
42, 530.9, 544.6, 0.10000
43, 544.1, 748.7, 0.10000
44, 635.1, 661.7, 0.10000
45, 685.9, 597.6, 0.10000
46, 843.7, 644.8, 0.10000
47, 509.8, 637.0, 0.10000
48, 526.7, 718.8, 0.10000
49, 551.6, 714.8, 0.10000
50, 742.8, 707.3, 0.10000
51, 939.7, 859.4, 0.10000
52, 985.7, 992.3, 0.10000
53, 953.0, 957.7, 0.10000
54, 933.4, 853.7, 0.10000
55, 962.1, 833.7, 0.10000
56, 941.6, 893.8, 0.10000
57, 944.7, 749.9, 0.10000
58, 813.3, 871.9, 0.10000
59, 785.9, 814.4, 0.10000
60, 744.2, 820.9, 0.10000
61, 808.9, 801.7, 0.10000
62, 907.1, 861.4, 0.10000
63, 857.8, 723.1, 0.10000
64, 477.9, 606.0, 0.10000
65, 553.4, 451.3, 0.10000
66, 464.2, 998.5, 0.10000
67, 717.4, 317.9, 0.10000
68, 485.1, 342.2, 0.10000
69, 405.0, 539.6, 0.10000
70, 945.3, 972.7, 0.10000
71, 984.8, 997.6, 0.10000
72, 982.7, 974.4, 0.10000
73, 979.7, 966.8, 0.10000
74, 967.7, 972.7, 0.10000
75, 922.6, 873.6, 0.10000
76, 715.1, 800.4, 0.10000
77, 539.2, 846.5, 0.10000
78, 781.1, 772.8, 0.10000
79, 515.1, 917.4, 0.10000
80, 899.8, 861.1, 0.10000
81, 928.4, 911.0, 0.10000
82, 893.4, 905.7, 0.10000
83, 919.6, 928.5, 0.10000
84, 933.2, 940.6, 0.10000
85, 927.5, 870.5, 0.10000
86, 599.6, 902.3, 0.10000
87, 870.3, 540.3, 0.10000
88, 646.3, 718.9, 0.10000
89, 750.5, 642.6, 0.10000
90, 856.9, 870.5, 0.10000
91, 739.2, 647.6, 0.10000
92, 849.7, 924.3, 0.10000
93, 906.9, 935.9, 0.10000
94, 987.7, 950.1, 0.10000
95, 954.1, 915.6, 0.10000
96, 939.1, 940.8, 0.10000
97, 974.8, 949.4, 0.10000
98, 979.8, 973.4, 0.10000
99, 983.3, 991.4, 0.10000
100, 989.9, 992.3, 0.10000
101, 990.7, 992.6, 0.10000
102, 983.3, 948.8, 0.10000
103, 972.8, 984.8, 0.10000
104, 964.3, 982.5, 0.10000
105, 951.2, 994.4, 0.10000
106, 990.3, 987.3, 0.10000
107, 990.6, 995.4, 0.10000
108, 987.7, 961.3, 0.10000
109, 967.2, 780.5, 0.10000
110, 739.7, 664.3, 0.10000
111, 819.2, 590.5, 0.10000
112, 448.6, 455.7, 0.10000
113, 469.7, 553.0, 0.10000
114, 665.4, 888.6, 0.10000
115, 885.1, 932.5, 0.10000
116, 875.8, 893.6, 0.10000
117, 886.8, 946.7, 0.10000
118, 930.3, 988.9, 0.10000
119, 941.1, 497.6, 0.10000
120, 877.7, 952.0, 0.10000
121, 990.5, 991.4, 0.10000
122, 983.5, 988.4, 0.10000
123, 982.7, 986.6, 0.10000
124, 984.4, 985.9, 0.10000
125, 985.9, 993.5, 0.10000
126, 992.7, 993.6, 0.10000
127, 988.1, 997.0, 0.10000
128, 990.2, 998.0, 0.10000
129, 990.7, 997.5, 0.10000
130, 992.5, 995.9, 0.10000
131, 989.1, 993.9, 0.10000
132, 988.0, 990.5, 0.10000
133, 986.9, 990.6, 0.10000
134, 987.5, 988.2, 0.10000
135, 987.3, 973.8, 0.10000
136, 986.5, 984.1, 0.10000
137, 567.4, 505.7, 0.10000
138, 455.7, 439.4, 0.10000
139, 397.8, 522.4, 0.10000
140, 388.8, 951.5, 0.10000
141, 660.3, 541.8, 0.10000
142, 459.5, 687.1, 0.10000
143, 385.9, 931.1, 0.10000
144, 948.4, 969.7, 0.10000
145, 965.2, 968.6, 0.10000
146, 956.9, 965.7, 0.10000
147, 951.5, 954.8, 0.10000
148, 962.2, 971.9, 0.10000
149, 962.2, 952.5, 0.10000
150, 967.0, 968.6, 0.10000
151, 956.5, 963.0, 0.10000
152, 955.6, 956.4, 0.10000
153, 947.9, 962.8, 0.10000
154, 955.1, 835.8, 0.10000
155, 942.2, 949.9, 0.10000
156, 920.7, 939.1, 0.10000
157, 929.8, 937.9, 0.10000
158, 933.5, 965.2, 0.10000
159, 952.7, 966.1, 0.10000
160, 962.7, 959.3, 0.10000
161, 969.5, 977.2, 0.10000
162, 976.2, 966.4, 0.10000
163, 958.6, 965.3, 0.10000
164, 953.2, 968.3, 0.10000
165, 952.2, 511.0, 0.10000
166, 553.7, 495.3, 0.10000
167, 919.7, 347.4, 0.10000
168, 375.0, 379.5, 0.10000
169, 385.9, 388.1, 0.10000
170, 442.1, 547.9, 0.10000
171, 912.4, 909.1, 0.10000
172, 899.1, 914.1, 0.10000
173, 897.9, 921.6, 0.10000
174, 944.9, 898.0, 0.10000
175, 949.9, 959.1, 0.10000
176, 972.4, 996.3, 0.10000
177, 980.0, 997.1, 0.10000
178, 981.5, 978.5, 0.10000
179, 972.2, 993.0, 0.10000
180, 980.0, 981.0, 0.10000
181, 975.3, 995.1, 0.10000
182, 981.2, 529.5, 0.10000
183, 505.7, 584.0, 0.10000
184, 672.9, 660.7, 0.10000
185, 725.2, 648.0, 0.10000
186, 531.9, 896.6, 0.10000
187, 663.3, 986.4, 0.10000
188, 977.5, 976.7, 0.10000
189, 965.2, 958.5, 0.10000
190, 945.2, 942.9, 0.10000
191, 938.8, 939.5, 0.10000
192, 927.2, 797.3, 0.10000
193, 711.3, 684.6, 0.10000
194, 560.3, 513.1, 0.10000
195, 544.0, 472.2, 0.10000
196, 734.2, 967.0, 0.10000
197, 966.5, 966.2, 0.10000
198, 959.1, 948.9, 0.10000
199, 609.5, 644.1, 0.10000
200, 677.1, 524.3, 0.10000
201, 584.5, 682.2, 0.10000
202, 658.7, 460.3, 0.10000
203, 374.1, 385.3, 0.10000
204, 426.0, 474.2, 0.10000
205, 416.6, 420.7, 0.10000
206, 392.3, 477.6, 0.10000
207, 639.9, 875.8, 0.10000
208, 954.4, 717.6, 0.10000
209, 964.4, 926.2, 0.10000
210, 972.3, 462.2, 0.10000
211, 592.8, 987.4, 0.10000
212, 947.1, 514.2, 0.10000
213, 374.2, 422.4, 0.10000
214, 452.6, 386.0, 0.10000
215, 503.8, 468.5, 0.10000
216, 484.1, 527.8, 0.10000
217, 436.0, 469.7, 0.10000
218, 425.7, 409.2, 0.10000
219, 377.8, 468.4, 0.10000
220, 373.5, 397.8, 0.10000
221, 402.2, 742.3, 0.10000
222, 939.1, 457.8, 0.10000
223, 902.9, 955.7, 0.10000
224, 940.4, 961.0, 0.10000
225, 920.8, 947.6, 0.10000
226, 930.2, 998.5, 0.10000
227, 995.5, 998.8, 0.10000
228, 990.8, 940.7, 0.10000
229, 906.1, 929.4, 0.10000
230, 937.2, 942.1, 0.10000
231, 966.5, 931.6, 0.10000
232, 935.6, 970.0, 0.10000
233, 943.3, 953.1, 0.10000
234, 965.4, 969.7, 0.10000
235, 963.6, 957.6, 0.10000
236, 960.7, 976.3, 0.10000
237, 964.3, 969.0, 0.10000
238, 935.1, 890.7, 0.10000
239, 925.6, 867.0, 0.10000
240, 732.0, 697.5, 0.10000
241, 744.5, 774.8, 0.10000
242, 790.3, 795.4, 0.10000
243, 795.8, 795.0, 0.10000
244, 803.4, 889.8, 0.10000
245, 833.5, 846.7, 0.10000
246, 888.0, 938.4, 0.10000
247, 904.6, 926.4, 0.10000
248, 896.0, 567.2, 0.10000
249, 501.9, 882.3, 0.10000
250, 854.2, 891.7, 0.10000
251, 878.4, 869.0, 0.10000
252, 887.9, 740.1, 0.10000
253, 786.3, 991.0, 0.10000
254, 988.0, 482.3, 0.10000
255, 344.7, 309.7, 0.10000
256, 232.6, 227.2, 0.10000
257, 213.2, 320.7, 0.10000
258, 299.6, 932.3, 0.10000
259, 939.9, 938.4, 0.10000
260, 937.2, 937.5, 0.10000
261, 933.5, 936.7, 0.10000
262, 246.4, 259.5, 0.10000
263, 295.9, 872.9, 0.10000
264, 850.3, 860.6, 0.10000
265, 883.9, 906.8, 0.10000
266, 893.8, 909.9, 0.10000
267, 900.6, 898.8, 0.10000
268, 895.7, 919.5, 0.10000
269, 883.8, 902.7, 0.10000
270, 889.7, 893.6, 0.10000
271, 877.9, 895.7, 0.10000
272, 880.4, 861.6, 0.10000
273, 902.4, 884.4, 0.10000
274, 895.0, 945.4, 0.10000
275, 956.3, 943.6, 0.10000
276, 968.9, 984.3, 0.10000
277, 984.5, 983.0, 0.10000
278, 950.4, 928.4, 0.10000
279, 929.8, 944.6, 0.10000
280, 952.7, 968.5, 0.10000
281, 942.1, 927.4, 0.10000
282, 923.0, 889.0, 0.10000
283, 915.8, 950.8, 0.10000
284, 924.1, 643.8, 0.10000
285, 829.0, 918.8, 0.10000
286, 939.9, 934.4, 0.10000
287, 941.0, 962.8, 0.10000
288, 954.4, 941.6, 0.10000
289, 938.1, 932.3, 0.10000
290, 903.7, 933.7, 0.10000
291, 943.8, 991.0, 0.10000
292, 993.1, 995.8, 0.10000
293, 990.5, 995.5, 0.10000
294, 993.4, 996.5, 0.10000
295, 982.0, 973.5, 0.10000
296, 984.9, 973.7, 0.10000
297, 963.6, 952.1, 0.10000
298, 954.8, 956.3, 0.10000
299, 950.4, 946.2, 0.10000
300, 967.3, 984.3, 0.10000
301, 979.3, 998.2, 0.10000
302, 954.9, 948.7, 0.10000
303, 971.6, 991.2, 0.10000
304, 978.6, 958.1, 0.10000
305, 951.0, 924.2, 0.10000
306, 869.7, 918.2, 0.10000
307, 843.7, 857.1, 0.10000
308, 788.1, 717.9, 0.10000
309, 599.3, 690.8, 0.10000
310, 572.5, 506.5, 0.10000
311, 407.7, 385.2, 0.10000
312, 425.0, 613.4, 0.10000
313, 446.3, 569.4, 0.10000
314, 464.2, 908.0, 0.10000
315, 923.7, 931.3, 0.10000
316, 943.6, 950.3, 0.10000
317, 952.0, 957.8, 0.10000
318, 886.5, 846.1, 0.10000
319, 905.0, 938.6, 0.10000
320, 938.8, 942.3, 0.10000
321, 941.8, 937.1, 0.10000
322, 924.7, 923.9, 0.10000
323, 889.7, 906.0, 0.10000
324, 900.5, 923.6, 0.10000
325, 961.4, 970.9, 0.10000
326, 980.0, 995.2, 0.10000
327, 985.9, 988.0, 0.10000
328, 983.9, 979.2, 0.10000
329, 974.8, 973.0, 0.10000
330, 966.7, 967.6, 0.10000
331, 950.3, 986.7, 0.10000
332, 941.2, 998.4, 0.10000
333, 962.3, 946.3, 0.10000
334, 924.6, 946.8, 0.10000
335, 939.3, 968.4, 0.10000
336, 954.6, 949.8, 0.10000
337, 952.5, 960.7, 0.10000
338, 948.9, 948.4, 0.10000
339, 951.3, 958.9, 0.10000
340, 972.6, 993.3, 0.10000
341, 989.6, 986.5, 0.10000
342, 944.9, 952.3, 0.10000
343, 922.6, 760.6, 0.10000
344, 760.5, 742.0, 0.10000
345, 936.8, 896.8, 0.10000
346, 907.2, 603.8, 0.10000
347, 944.3, 945.9, 0.10000
348, 942.5, 958.7, 0.10000
349, 953.8, 966.2, 0.10000
350, 949.6, 957.2, 0.10000
351, 937.2, 923.9, 0.10000
352, 934.5, 898.7, 0.10000
353, 949.9, 868.1, 0.10000
354, 932.4, 749.9, 0.10000
355, 906.7, 977.7, 0.10000
356, 976.8, 986.1, 0.10000
357, 989.4, 984.3, 0.10000
358, 992.2, 998.4, 0.10000
359, 994.3, 959.1, 0.10000
360, 952.2, 986.7, 0.10000
361, 987.0, 966.2, 0.10000
362, 983.0, 927.0, 0.10000
363, 938.4, 925.5, 0.10000
364, 907.1, 922.5, 0.10000
365, 927.1, 946.9, 0.10000
366, 906.2, 972.6, 0.10000
367, 975.4, 971.5, 0.10000
368, 979.4, 990.0, 0.10000
369, 984.1, 988.4, 0.10000
370, 971.7, 965.4, 0.10000
371, 974.2, 975.0, 0.10000
372, 978.0, 984.9, 0.10000
373, 971.2, 977.5, 0.10000
374, 961.2, 983.0, 0.10000
375, 968.8, 959.7, 0.10000
376, 960.6, 964.6, 0.10000
377, 956.1, 968.9, 0.10000
378, 962.2, 945.9, 0.10000
379, 955.9, 950.1, 0.10000
380, 957.4, 964.3, 0.10000
381, 955.0, 972.7, 0.10000
382, 963.1, 968.3, 0.10000
383, 958.7, 958.6, 0.10000
384, 960.1, 964.1, 0.10000
385, 963.9, 974.9, 0.10000
386, 972.6, 988.9, 0.10000
387, 980.2, 994.7, 0.10000
388, 980.3, 967.2, 0.10000
389, 968.7, 937.2, 0.10000
390, 955.4, 931.2, 0.10000
391, 960.2, 742.9, 0.10000
392, 938.4, 945.7, 0.10000
393, 920.4, 846.9, 0.10000
394, 951.0, 890.7, 0.10000
395, 913.2, 908.8, 0.10000
396, 924.2, 949.3, 0.10000
397, 931.8, 944.6, 0.10000
398, 945.2, 940.0, 0.10000
399, 925.4, 775.1, 0.10000
400, 942.4, 940.3, 0.10000
401, 557.2, 923.7, 0.10000
402, 635.9, 897.7, 0.10000
403, 921.7, 948.9, 0.10000
404, 890.5, 607.5, 0.10000
405, 907.1, 950.4, 0.10000
406, 935.1, 929.2, 0.10000
407, 944.7, 964.5, 0.10000
408, 976.5, 945.5, 0.10000
409, 948.1, 958.5, 0.10000
410, 948.2, 957.0, 0.10000
411, 946.3, 933.7, 0.10000
412, 969.6, 982.7, 0.10000
413, 918.0, 900.7, 0.10000
414, 907.0, 749.2, 0.10000
415, 891.6, 748.9, 0.10000
416, 831.5, 826.7, 0.10000
417, 719.7, 910.1, 0.10000
418, 926.2, 921.2, 0.10000
419, 917.7, 981.5, 0.10000
420, 916.2, 919.0, 0.10000
421, 944.7, 932.9, 0.10000
422, 929.8, 925.5, 0.10000
423, 916.2, 932.4, 0.10000
424, 907.2, 921.2, 0.10000
425, 895.6, 870.1, 0.10000
426, 904.9, 902.7, 0.10000
427, 912.1, 924.7, 0.10000
428, 906.3, 923.5, 0.10000
429, 928.1, 953.1, 0.10000
430, 931.9, 924.6, 0.10000
431, 945.6, 943.1, 0.10000
432, 957.1, 960.9, 0.10000
433, 957.4, 501.6, 0.10000
434, 606.2, 500.0, 0.10000
435, 398.0, 372.4, 0.10000
436, 397.7, 400.7, 0.10000
437, 425.7, 458.0, 0.10000
438, 415.8, 625.9, 0.10000
439, 679.5, 882.6, 0.10000
440, 870.2, 855.8, 0.10000
441, 851.8, 918.3, 0.10000
442, 767.7, 594.6, 0.10000
443, 947.9, 665.4, 0.10000
444, 610.2, 628.5, 0.10000
445, 912.5, 924.0, 0.10000
446, 914.7, 957.8, 0.10000
447, 930.9, 497.8, 0.10000
448, 586.1, 504.4, 0.10000
449, 617.8, 915.0, 0.10000
450, 879.6, 859.1, 0.10000
451, 891.3, 914.9, 0.10000
452, 914.8, 789.3, 0.10000
453, 888.2, 854.5, 0.10000
454, 857.3, 886.4, 0.10000
455, 839.7, 864.3, 0.10000
456, 904.5, 878.3, 0.10000
457, 903.4, 881.7, 0.10000
458, 889.5, 918.6, 0.10000
459, 879.5, 886.5, 0.10000
460, 898.9, 923.1, 0.10000
461, 885.0, 893.7, 0.10000
462, 933.3, 889.1, 0.10000
463, 937.6, 909.2, 0.10000
464, 941.8, 947.9, 0.10000
465, 956.6, 927.9, 0.10000
466, 939.2, 921.1, 0.10000
467, 921.7, 922.5, 0.10000
468, 927.6, 948.7, 0.10000
469, 945.2, 948.0, 0.10000
470, 961.3, 991.0, 0.10000
471, 985.3, 998.2, 0.10000
472, 990.1, 808.6, 0.10000
473, 966.1, 916.9, 0.10000
474, 963.2, 976.6, 0.10000
475, 953.7, 944.1, 0.10000
476, 942.6, 925.1, 0.10000
477, 919.0, 897.5, 0.10000
478, 881.6, 894.9, 0.10000
479, 897.1, 913.7, 0.10000
480, 908.6, 864.7, 0.10000
481, 888.0, 719.4, 0.10000
482, 884.9, 969.7, 0.10000
483, 969.9, 978.2, 0.10000
484, 963.2, 952.3, 0.10000
485, 867.8, 934.4, 0.10000
486, 954.5, 972.7, 0.10000
487, 948.6, 959.8, 0.10000
488, 954.8, 959.9, 0.10000
489, 958.2, 963.8, 0.10000
490, 983.4, 981.8, 0.10000
491, 977.0, 975.1, 0.10000
492, 979.7, 970.7, 0.10000
493, 976.5, 975.3, 0.10000
494, 972.3, 941.8, 0.10000
495, 957.8, 944.1, 0.10000
496, 912.7, 921.4, 0.10000
497, 900.1, 812.9, 0.10000
498, 899.4, 926.2, 0.10000
499, 908.0, 896.7, 0.10000
500, 942.1, 983.0, 0.10000
501, 988.8, 990.0, 0.10000
502, 985.2, 991.6, 0.10000
503, 964.0, 952.2, 0.10000
504, 953.8, 926.0, 0.10000
505, 937.3, 954.4, 0.10000
506, 958.2, 942.2, 0.10000
507, 954.4, 961.4, 0.10000
508, 969.4, 982.8, 0.10000
509, 956.4, 944.8, 0.10000
510, 931.6, 935.3, 0.10000
511, 940.4, 930.7, 0.10000
512, 936.8, 928.4, 0.10000
513, 937.0, 963.7, 0.10000
514, 941.0, 910.0, 0.10000
515, 923.9, 937.6, 0.10000
516, 934.5, 919.4, 0.10000
517, 888.6, 861.3, 0.10000
518, 869.3, 848.8, 0.10000
519, 853.2, 846.2, 0.10000
520, 855.8, 892.4, 0.10000
521, 920.1, 746.2, 0.10000
522, 921.3, 927.8, 0.10000
523, 927.4, 930.6, 0.10000
524, 923.8, 918.9, 0.10000
525, 929.6, 920.8, 0.10000
526, 917.8, 884.3, 0.10000
527, 847.3, 840.5, 0.10000
528, 889.5, 924.6, 0.10000
529, 887.6, 919.7, 0.10000
530, 886.6, 842.6, 0.10000
531, 836.0, 857.3, 0.10000
532, 885.0, 536.3, 0.10000
533, 911.5, 645.4, 0.10000
534, 645.9, 915.3, 0.10000
535, 896.8, 939.4, 0.10000
536, 928.6, 954.8, 0.10000
537, 952.5, 970.7, 0.10000
538, 973.6, 973.2, 0.10000
539, 973.7, 965.2, 0.10000
540, 972.2, 968.6, 0.10000
541, 974.5, 987.7, 0.10000
542, 969.9, 962.3, 0.10000
543, 950.5, 876.7, 0.10000
544, 918.4, 936.1, 0.10000
545, 925.6, 866.2, 0.10000
546, 911.0, 918.5, 0.10000
547, 895.3, 910.0, 0.10000
548, 904.0, 919.5, 0.10000
549, 911.7, 937.0, 0.10000
550, 955.2, 971.0, 0.10000
551, 974.4, 865.6, 0.10000
552, 863.3, 866.8, 0.10000
553, 870.9, 889.8, 0.10000
554, 902.6, 899.7, 0.10000
555, 906.8, 925.9, 0.10000
556, 932.6, 944.5, 0.10000
557, 941.2, 947.0, 0.10000
558, 957.4, 964.8, 0.10000
559, 967.5, 979.4, 0.10000
560, 977.6, 986.3, 0.10000
561, 984.0, 989.2, 0.10000
562, 984.5, 979.3, 0.10000
563, 980.0, 984.4, 0.10000
564, 976.3, 956.2, 0.10000
565, 531.2, 408.1, 0.10000
566, 387.8, 622.1, 0.10000
567, 956.2, 946.3, 0.10000
568, 943.4, 904.6, 0.10000
569, 840.6, 928.7, 0.10000
570, 946.0, 944.4, 0.10000
571, 954.2, 990.3, 0.10000
572, 983.4, 981.2, 0.10000
573, 968.1, 972.3, 0.10000
574, 960.7, 967.1, 0.10000
575, 958.6, 963.0, 0.10000
576, 966.9, 976.9, 0.10000
577, 979.4, 978.1, 0.10000
578, 992.0, 955.2, 0.10000
579, 962.8, 914.7, 0.10000
580, 900.7, 804.3, 0.10000
581, 795.9, 729.4, 0.10000
582, 773.3, 810.2, 0.10000
583, 790.8, 848.2, 0.10000
584, 770.3, 766.6, 0.10000
585, 783.6, 824.7, 0.10000
586, 781.7, 790.8, 0.10000
587, 758.9, 772.4, 0.10000
588, 822.8, 775.3, 0.10000
589, 883.4, 777.1, 0.10000
590, 851.4, 771.9, 0.10000
591, 868.3, 983.5, 0.10000
592, 885.7, 763.5, 0.10000
593, 986.0, 986.8, 0.10000
594, 968.6, 987.6, 0.10000
595, 982.6, 986.8, 0.10000
596, 984.1, 990.9, 0.10000
597, 973.5, 954.7, 0.10000
598, 936.9, 951.0, 0.10000
599, 963.8, 981.2, 0.10000
600, 974.4, 982.7, 0.10000
601, 985.5, 984.6, 0.10000
602, 974.8, 972.4, 0.10000
603, 977.5, 982.6, 0.10000
604, 979.9, 985.6, 0.10000
605, 979.9, 988.4, 0.10000
606, 983.7, 992.5, 0.10000
607, 984.4, 989.3, 0.10000
608, 984.6, 985.4, 0.10000
609, 974.8, 987.8, 0.10000
610, 978.1, 981.8, 0.10000
611, 977.3, 974.3, 0.10000
612, 928.7, 921.6, 0.10000
613, 951.4, 921.2, 0.10000
614, 948.1, 968.0, 0.10000
615, 927.0, 774.0, 0.10000
616, 950.9, 979.5, 0.10000
617, 968.7, 981.0, 0.10000
618, 919.4, 782.5, 0.10000
619, 956.1, 979.7, 0.10000
620, 967.7, 977.4, 0.10000
621, 969.0, 974.5, 0.10000
622, 971.7, 983.3, 0.10000
623, 974.1, 986.9, 0.10000
624, 979.2, 884.5, 0.10000
625, 921.6, 969.8, 0.10000
626, 953.4, 927.8, 0.10000
627, 956.5, 948.5, 0.10000
628, 943.0, 937.3, 0.10000
629, 642.9, 910.1, 0.10000
630, 906.3, 740.1, 0.10000
631, 932.5, 954.4, 0.10000
632, 572.5, 956.3, 0.10000
633, 898.0, 875.6, 0.10000
634, 947.8, 905.2, 0.10000
635, 848.2, 755.2, 0.10000
636, 939.0, 942.4, 0.10000
637, 935.2, 935.1, 0.10000
638, 830.1, 560.9, 0.10000
639, 632.4, 644.9, 0.10000
640, 538.8, 541.6, 0.10000
641, 645.5, 845.8, 0.10000
642, 878.3, 832.9, 0.10000
643, 754.7, 859.3, 0.10000
644, 893.7, 853.5, 0.10000
645, 887.6, 929.8, 0.10000
646, 891.2, 926.8, 0.10000
647, 948.5, 970.6, 0.10000
648, 985.1, 849.8, 0.10000
649, 953.1, 972.9, 0.10000
650, 985.2, 977.5, 0.10000
651, 986.1, 986.7, 0.10000
652, 986.5, 980.4, 0.10000
653, 992.5, 994.2, 0.10000
654, 976.5, 971.3, 0.10000
655, 971.6, 972.3, 0.10000
656, 952.2, 944.3, 0.10000
657, 936.6, 855.5, 0.10000
658, 879.3, 955.0, 0.10000
659, 950.6, 931.7, 0.10000
660, 964.4, 916.2, 0.10000
661, 768.8, 969.6, 0.10000
662, 851.3, 907.6, 0.10000
663, 849.5, 842.4, 0.10000
664, 922.7, 937.1, 0.10000
665, 927.5, 924.8, 0.10000
666, 953.4, 918.2, 0.10000
667, 865.6, 938.9, 0.10000
668, 901.6, 886.6, 0.10000
669, 916.7, 915.8, 0.10000
670, 947.1, 969.6, 0.10000
671, 980.4, 995.1, 0.10000
672, 993.9, 998.0, 0.10000
673, 995.6, 998.3, 0.10000
674, 993.6, 994.7, 0.10000
675, 987.5, 989.4, 0.10000
676, 984.7, 988.3, 0.10000
677, 980.4, 984.7, 0.10000
678, 982.0, 983.5, 0.10000
679, 984.3, 989.1, 0.10000
680, 986.2, 985.3, 0.10000
681, 984.8, 984.9, 0.10000
682, 985.3, 980.9, 0.10000
683, 981.8, 983.7, 0.10000
684, 978.9, 990.0, 0.10000
685, 981.2, 980.4, 0.10000
686, 981.0, 978.5, 0.10000
687, 971.0, 971.4, 0.10000
688, 980.4, 994.7, 0.10000
689, 987.0, 985.6, 0.10000
690, 984.0, 941.6, 0.10000
691, 976.1, 911.9, 0.10000
692, 990.0, 966.1, 0.10000
693, 972.1, 987.8, 0.10000
694, 993.6, 998.3, 0.10000
695, 995.1, 998.5, 0.10000
696, 992.2, 951.1, 0.10000
697, 969.2, 990.2, 0.10000
698, 992.8, 992.8, 0.10000
699, 986.3, 969.8, 0.10000
700, 987.1, 988.3, 0.10000
701, 987.6, 985.2, 0.10000
702, 981.7, 993.5, 0.10000
