# of episode, training score, validation score, sigma
1, 656.5, 135.9, 0.10000
2, 135.6, 228.7, 0.10000
3, 195.1, 211.1, 0.10000
4, 180.9, 165.1, 0.10000
5, 158.8, 225.5, 0.10000
6, 361.8, 202.5, 0.10000
7, 299.5, 255.0, 0.10000
8, 192.8, 196.1, 0.10000
9, 160.0, 181.1, 0.10000
10, 151.6, 345.8, 0.10000
11, 275.2, 351.6, 0.10000
12, 329.2, 361.1, 0.10000
13, 374.7, 410.4, 0.10000
14, 431.1, 359.0, 0.10000
15, 331.8, 383.4, 0.10000
16, 343.9, 658.4, 0.10000
17, 454.9, 572.2, 0.10000
18, 609.6, 604.9, 0.10000
19, 461.4, 701.1, 0.10000
20, 409.9, 564.4, 0.10000
21, 343.3, 559.7, 0.10000
22, 605.6, 527.2, 0.10000
23, 429.1, 544.4, 0.10000
24, 441.7, 451.9, 0.10000
25, 422.5, 645.7, 0.10000
26, 469.5, 668.6, 0.10000
27, 692.9, 576.7, 0.10000
28, 587.9, 615.2, 0.10000
29, 405.3, 518.6, 0.10000
30, 409.3, 632.8, 0.10000
31, 519.9, 465.6, 0.10000
32, 519.8, 426.4, 0.10000
33, 497.5, 548.2, 0.10000
34, 487.6, 395.5, 0.10000
35, 479.3, 439.3, 0.10000
36, 310.0, 290.1, 0.10000
37, 370.7, 479.9, 0.10000
38, 502.1, 688.8, 0.10000
39, 478.1, 476.7, 0.10000
40, 607.8, 619.3, 0.10000
41, 335.8, 389.6, 0.10000
42, 376.8, 411.1, 0.10000
43, 329.1, 946.2, 0.10000
44, 452.8, 413.2, 0.10000
45, 530.9, 416.7, 0.10000
46, 532.2, 847.4, 0.10000
47, 453.0, 540.3, 0.10000
48, 621.2, 571.6, 0.10000
49, 581.7, 923.2, 0.10000
50, 519.7, 837.6, 0.10000
51, 823.0, 659.4, 0.10000
52, 604.0, 625.0, 0.10000
53, 409.7, 773.7, 0.10000
54, 371.2, 651.1, 0.10000
55, 383.7, 664.5, 0.10000
