# of episode, training score, validation score, sigma
1, 377.9, 206.4, 0.10000
2, 251.9, 145.3, 0.10000
3, 150.2, 156.5, 0.10000
4, 173.0, 136.8, 0.10000
5, 137.4, 136.5, 0.10000
6, 137.2, 224.8, 0.10000
7, 210.7, 328.9, 0.10000
8, 290.2, 232.2, 0.10000
9, 279.6, 230.2, 0.10000
10, 242.3, 212.2, 0.10000
11, 244.1, 415.7, 0.10000
12, 386.7, 331.2, 0.10000
13, 307.8, 374.8, 0.10000
14, 287.5, 340.8, 0.10000
15, 343.9, 329.4, 0.10000
16, 411.8, 414.1, 0.10000
17, 332.6, 448.7, 0.10000
18, 399.3, 480.0, 0.10000
19, 410.3, 529.8, 0.10000
20, 523.8, 414.2, 0.10000
21, 608.4, 612.7, 0.10000
22, 933.0, 932.8, 0.10000
23, 964.3, 384.7, 0.10000
24, 928.1, 915.4, 0.10000
25, 831.1, 725.6, 0.10000
26, 500.3, 545.5, 0.10000
27, 521.8, 445.9, 0.10000
28, 729.9, 841.0, 0.10000
29, 881.0, 885.8, 0.10000
30, 909.1, 815.3, 0.10000
31, 903.1, 905.4, 0.10000
32, 941.5, 942.4, 0.10000
33, 946.5, 976.3, 0.10000
34, 970.2, 990.2, 0.10000
35, 980.4, 971.0, 0.10000
36, 989.2, 972.7, 0.10000
37, 963.0, 957.1, 0.10000
38, 951.8, 835.7, 0.10000
39, 660.6, 717.2, 0.10000
40, 767.6, 473.4, 0.10000
41, 382.6, 596.7, 0.10000
42, 666.2, 508.3, 0.10000
43, 448.4, 585.6, 0.10000
44, 916.3, 915.7, 0.10000
45, 749.5, 923.2, 0.10000
46, 753.7, 907.3, 0.10000
47, 728.3, 923.5, 0.10000
48, 971.2, 909.4, 0.10000
49, 947.9, 913.7, 0.10000
50, 957.4, 962.2, 0.10000
51, 949.1, 938.4, 0.10000
52, 993.7, 990.8, 0.10000
53, 992.5, 988.6, 0.10000
54, 991.4, 993.3, 0.10000
55, 986.6, 991.2, 0.10000
56, 989.8, 991.3, 0.10000
57, 993.2, 993.5, 0.10000
58, 990.3, 994.7, 0.10000
59, 984.7, 985.9, 0.10000
60, 978.3, 970.5, 0.10000
61, 975.4, 988.5, 0.10000
62, 991.4, 908.9, 0.10000
63, 912.5, 753.4, 0.10000
64, 776.5, 716.5, 0.10000
65, 579.5, 714.6, 0.10000
66, 621.6, 739.9, 0.10000
67, 661.0, 977.0, 0.10000
68, 654.7, 706.2, 0.10000
69, 471.1, 981.0, 0.10000
70, 733.5, 990.7, 0.10000
71, 987.3, 989.3, 0.10000
72, 986.1, 991.4, 0.10000
73, 987.6, 988.5, 0.10000
74, 768.8, 990.0, 0.10000
75, 992.3, 993.9, 0.10000
76, 993.2, 995.7, 0.10000
77, 997.4, 997.5, 0.10000
78, 998.2, 995.6, 0.10000
79, 986.2, 986.6, 0.10000
80, 867.8, 654.1, 0.10000
81, 450.4, 595.1, 0.10000
82, 842.0, 567.6, 0.10000
83, 575.0, 622.2, 0.10000
84, 392.0, 535.4, 0.10000
85, 844.8, 443.4, 0.10000
86, 694.6, 345.4, 0.10000
87, 339.3, 364.3, 0.10000
88, 411.0, 718.3, 0.10000
89, 487.8, 917.0, 0.10000
90, 886.2, 933.0, 0.10000
91, 930.9, 940.4, 0.10000
92, 966.1, 984.2, 0.10000
93, 975.8, 932.6, 0.10000
94, 966.8, 974.9, 0.10000
95, 984.8, 975.9, 0.10000
96, 897.1, 996.1, 0.10000
97, 981.5, 991.8, 0.10000
98, 967.9, 965.2, 0.10000
99, 960.1, 953.8, 0.10000
100, 937.6, 929.7, 0.10000
101, 989.8, 991.3, 0.10000
102, 990.8, 986.5, 0.10000
103, 987.6, 984.6, 0.10000
104, 982.4, 981.6, 0.10000
105, 980.5, 984.2, 0.10000
