# of episode, training score, validation score, sigma
1, 563.2, 287.4, 0.10000
2, 143.7, 135.4, 0.10000
3, 138.2, 136.0, 0.10000
4, 187.2, 172.8, 0.10000
5, 289.4, 276.4, 0.10000
6, 328.5, 203.7, 0.10000
7, 203.5, 192.1, 0.10000
8, 209.5, 224.0, 0.10000
9, 297.4, 313.0, 0.10000
10, 254.1, 342.3, 0.10000
11, 117.3, 335.5, 0.10000
12, 350.3, 298.4, 0.10000
13, 281.6, 285.3, 0.10000
14, 440.3, 453.1, 0.10000
15, 399.4, 355.1, 0.10000
16, 531.2, 400.8, 0.10000
17, 372.4, 613.0, 0.10000
18, 507.9, 602.8, 0.10000
19, 367.8, 487.2, 0.10000
20, 472.3, 599.2, 0.10000
21, 524.8, 348.8, 0.10000
22, 546.8, 853.7, 0.10000
23, 409.4, 945.9, 0.10000
24, 538.0, 391.4, 0.10000
25, 496.0, 397.3, 0.10000
26, 396.7, 377.2, 0.10000
27, 456.3, 459.6, 0.10000
28, 420.1, 622.9, 0.10000
29, 564.7, 625.5, 0.10000
30, 604.4, 766.4, 0.10000
31, 701.2, 982.1, 0.10000
32, 924.6, 682.3, 0.10000
33, 655.3, 941.8, 0.10000
34, 906.2, 582.8, 0.10000
35, 614.4, 666.1, 0.10000
36, 680.7, 724.8, 0.10000
37, 672.2, 888.7, 0.10000
38, 754.6, 734.2, 0.10000
39, 634.2, 624.6, 0.10000
40, 613.3, 728.1, 0.10000
41, 765.0, 686.9, 0.10000
42, 722.1, 804.9, 0.10000
43, 766.3, 971.4, 0.10000
44, 940.8, 947.8, 0.10000
45, 938.3, 942.0, 0.10000
46, 915.7, 824.7, 0.10000
47, 920.3, 899.1, 0.10000
48, 924.1, 970.0, 0.10000
49, 970.4, 986.7, 0.10000
50, 884.7, 987.3, 0.10000
51, 864.3, 946.1, 0.10000
52, 960.0, 987.5, 0.10000
53, 988.9, 929.5, 0.10000
54, 962.4, 967.1, 0.10000
55, 963.7, 979.2, 0.10000
56, 985.4, 988.2, 0.10000
57, 983.7, 987.0, 0.10000
58, 958.1, 969.4, 0.10000
59, 969.5, 985.8, 0.10000
60, 987.9, 996.1, 0.10000
61, 986.4, 987.6, 0.10000
62, 985.2, 985.7, 0.10000
63, 969.9, 970.2, 0.10000
64, 960.8, 981.9, 0.10000
65, 960.0, 911.3, 0.10000
66, 907.1, 889.1, 0.10000
67, 911.5, 981.7, 0.10000
68, 990.0, 998.6, 0.10000
69, 974.4, 996.5, 0.10000
70, 987.0, 993.4, 0.10000
71, 984.9, 965.2, 0.10000
72, 968.1, 954.5, 0.10000
73, 963.3, 955.4, 0.10000
74, 948.3, 969.0, 0.10000
75, 948.6, 904.6, 0.10000
76, 987.8, 948.3, 0.10000
77, 966.4, 823.4, 0.10000
78, 947.4, 984.8, 0.10000
79, 982.8, 982.9, 0.10000
80, 982.0, 987.7, 0.10000
81, 978.8, 979.9, 0.10000
82, 974.8, 971.4, 0.10000
83, 985.8, 972.9, 0.10000
84, 986.0, 974.5, 0.10000
85, 985.8, 988.0, 0.10000
86, 985.3, 986.1, 0.10000
87, 980.5, 991.4, 0.10000
88, 989.2, 991.2, 0.10000
89, 985.7, 998.5, 0.10000
90, 992.2, 998.7, 0.10000
91, 993.2, 995.4, 0.10000
92, 994.3, 995.1, 0.10000
93, 987.1, 989.9, 0.10000
94, 974.9, 973.1, 0.10000
95, 963.6, 955.0, 0.10000
96, 927.6, 664.2, 0.10000
97, 658.7, 663.3, 0.10000
98, 628.1, 954.0, 0.10000
99, 986.0, 786.7, 0.10000
100, 881.6, 586.1, 0.10000
101, 549.3, 980.0, 0.10000
102, 715.2, 893.5, 0.10000
103, 960.7, 976.4, 0.10000
104, 858.8, 598.5, 0.10000
105, 727.9, 740.3, 0.10000
106, 795.0, 697.4, 0.10000
107, 636.4, 665.7, 0.10000
108, 618.5, 702.6, 0.10000
109, 630.8, 758.9, 0.10000
110, 605.3, 768.5, 0.10000
111, 555.0, 732.0, 0.10000
112, 978.7, 991.8, 0.10000
113, 982.3, 985.3, 0.10000
114, 929.1, 990.8, 0.10000
115, 980.9, 985.7, 0.10000
116, 989.5, 538.4, 0.10000
117, 416.2, 506.7, 0.10000
118, 512.8, 514.6, 0.10000
119, 494.7, 880.1, 0.10000
120, 807.2, 900.9, 0.10000
121, 865.4, 851.9, 0.10000
122, 963.0, 994.6, 0.10000
123, 991.0, 989.7, 0.10000
124, 986.4, 990.1, 0.10000
125, 984.1, 989.1, 0.10000
126, 979.0, 979.4, 0.10000
127, 975.3, 958.6, 0.10000
128, 924.9, 878.2, 0.10000
129, 880.7, 859.7, 0.10000
130, 849.6, 811.3, 0.10000
131, 835.8, 856.4, 0.10000
132, 891.0, 906.8, 0.10000
133, 791.0, 851.9, 0.10000
134, 949.3, 572.8, 0.10000
135, 637.1, 704.7, 0.10000
136, 663.9, 942.8, 0.10000
137, 937.0, 928.2, 0.10000
138, 912.3, 803.1, 0.10000
139, 959.7, 971.0, 0.10000
140, 936.6, 921.0, 0.10000
141, 931.3, 918.1, 0.10000
142, 931.2, 918.0, 0.10000
143, 911.0, 942.2, 0.10000
144, 924.5, 904.7, 0.10000
145, 916.1, 917.2, 0.10000
146, 913.5, 933.7, 0.10000
147, 937.8, 933.4, 0.10000
148, 932.4, 916.8, 0.10000
149, 914.1, 928.3, 0.10000
150, 922.4, 921.6, 0.10000
151, 930.6, 929.3, 0.10000
152, 906.8, 879.9, 0.10000
153, 869.2, 912.4, 0.10000
154, 889.0, 899.7, 0.10000
155, 891.2, 841.1, 0.10000
156, 877.6, 845.2, 0.10000
157, 844.2, 865.6, 0.10000
158, 859.4, 868.1, 0.10000
159, 921.6, 887.6, 0.10000
160, 905.9, 932.3, 0.10000
161, 916.0, 905.7, 0.10000
162, 932.9, 917.2, 0.10000
163, 891.8, 907.6, 0.10000
164, 912.1, 920.7, 0.10000
165, 918.2, 895.0, 0.10000
166, 945.3, 931.6, 0.10000
167, 946.8, 931.3, 0.10000
168, 924.3, 911.2, 0.10000
169, 847.6, 818.1, 0.10000
170, 838.1, 835.0, 0.10000
171, 819.4, 819.3, 0.10000
172, 851.4, 880.7, 0.10000
173, 867.3, 902.4, 0.10000
174, 904.5, 938.8, 0.10000
175, 935.2, 945.6, 0.10000
176, 957.9, 987.9, 0.10000
177, 976.4, 988.2, 0.10000
178, 979.2, 981.7, 0.10000
179, 976.5, 985.9, 0.10000
180, 980.8, 981.6, 0.10000
181, 976.8, 997.1, 0.10000
182, 915.3, 917.3, 0.10000
