# of episode, training score, validation score, sigma
1, 524.1, 285.2, 0.10000
2, 157.4, 193.2, 0.10000
3, 185.9, 141.2, 0.10000
4, 146.0, 187.7, 0.10000
5, 259.5, 178.7, 0.10000
6, 199.4, 364.8, 0.10000
7, 229.9, 291.4, 0.10000
8, 385.0, 334.8, 0.10000
9, 362.8, 455.8, 0.10000
10, 410.7, 382.2, 0.10000
11, 402.2, 314.4, 0.10000
12, 334.6, 409.6, 0.10000
13, 357.0, 377.2, 0.10000
14, 355.7, 426.7, 0.10000
15, 391.8, 768.7, 0.10000
16, 511.7, 477.8, 0.10000
17, 453.7, 500.3, 0.10000
18, 416.2, 351.2, 0.10000
19, 447.7, 461.9, 0.10000
20, 560.4, 552.3, 0.10000
21, 629.9, 539.9, 0.10000
22, 594.3, 570.9, 0.10000
23, 549.0, 994.1, 0.10000
24, 850.6, 686.9, 0.10000
25, 682.1, 660.1, 0.10000
26, 647.7, 918.7, 0.10000
27, 696.7, 693.8, 0.10000
28, 729.9, 849.3, 0.10000
29, 562.7, 527.5, 0.10000
30, 657.0, 710.1, 0.10000
31, 799.8, 986.9, 0.10000
32, 985.1, 985.3, 0.10000
33, 802.4, 925.2, 0.10000
34, 930.7, 816.0, 0.10000
35, 927.5, 929.5, 0.10000
36, 695.6, 853.1, 0.10000
37, 732.7, 753.0, 0.10000
38, 786.6, 827.2, 0.10000
39, 869.0, 853.1, 0.10000
40, 897.8, 906.3, 0.10000
41, 902.1, 873.9, 0.10000
42, 865.2, 927.7, 0.10000
43, 875.4, 899.9, 0.10000
44, 902.2, 896.1, 0.10000
45, 919.4, 888.3, 0.10000
46, 953.0, 962.7, 0.10000
47, 958.1, 972.3, 0.10000
48, 985.9, 996.3, 0.10000
49, 991.4, 990.4, 0.10000
50, 978.0, 968.0, 0.10000
51, 961.7, 969.3, 0.10000
52, 979.9, 982.5, 0.10000
53, 982.6, 991.8, 0.10000
54, 990.1, 996.9, 0.10000
55, 952.2, 812.5, 0.10000
