# of episode, training score, validation score, sigma
1, 546.2, 281.3, 0.10000
2, 144.4, 142.9, 0.10000
3, 146.5, 238.6, 0.10000
4, 152.1, 167.0, 0.10000
5, 166.7, 162.5, 0.10000
6, 163.3, 182.4, 0.10000
7, 214.1, 237.7, 0.10000
8, 246.8, 253.6, 0.10000
9, 273.1, 278.5, 0.10000
10, 292.8, 322.1, 0.10000
11, 291.8, 343.8, 0.10000
12, 306.5, 249.8, 0.10000
13, 249.8, 287.1, 0.10000
14, 360.5, 349.0, 0.10000
15, 338.8, 323.7, 0.10000
16, 302.9, 321.9, 0.10000
17, 326.5, 278.2, 0.10000
18, 297.4, 399.8, 0.10000
19, 299.1, 400.8, 0.10000
20, 416.7, 406.8, 0.10000
21, 361.1, 420.0, 0.10000
22, 373.0, 352.2, 0.10000
23, 371.6, 542.8, 0.10000
24, 498.7, 415.1, 0.10000
25, 448.6, 437.1, 0.10000
26, 407.8, 836.8, 0.10000
27, 724.2, 617.3, 0.10000
28, 762.1, 582.6, 0.10000
29, 860.9, 580.6, 0.10000
30, 473.2, 570.0, 0.10000
31, 529.4, 418.1, 0.10000
32, 481.3, 463.4, 0.10000
33, 417.9, 419.1, 0.10000
34, 414.9, 381.3, 0.10000
35, 633.9, 420.7, 0.10000
36, 474.4, 562.9, 0.10000
37, 555.1, 412.8, 0.10000
38, 641.3, 551.7, 0.10000
39, 636.4, 802.6, 0.10000
40, 789.9, 794.3, 0.10000
41, 781.6, 748.4, 0.10000
42, 647.5, 493.4, 0.10000
43, 592.8, 643.7, 0.10000
44, 371.2, 404.1, 0.10000
45, 403.8, 390.9, 0.10000
46, 370.9, 598.8, 0.10000
47, 740.0, 685.7, 0.10000
48, 746.7, 440.5, 0.10000
49, 403.2, 678.7, 0.10000
50, 649.1, 734.8, 0.10000
51, 669.7, 725.1, 0.10000
52, 665.1, 566.3, 0.10000
53, 532.2, 428.7, 0.10000
54, 504.8, 481.5, 0.10000
55, 525.9, 748.1, 0.10000
56, 502.6, 596.9, 0.10000
57, 680.1, 773.2, 0.10000
58, 844.4, 659.9, 0.10000
59, 760.9, 884.6, 0.10000
60, 941.6, 917.2, 0.10000
61, 975.7, 996.0, 0.10000
62, 974.8, 997.7, 0.10000
63, 969.9, 993.0, 0.10000
64, 837.7, 960.6, 0.10000
65, 902.7, 980.3, 0.10000
66, 988.7, 923.3, 0.10000
67, 890.3, 850.9, 0.10000
68, 737.7, 716.9, 0.10000
69, 672.5, 757.8, 0.10000
70, 818.9, 815.5, 0.10000
71, 712.8, 906.2, 0.10000
72, 911.8, 951.9, 0.10000
73, 942.5, 821.2, 0.10000
74, 645.4, 738.0, 0.10000
75, 679.8, 597.5, 0.10000
76, 585.9, 552.5, 0.10000
77, 643.1, 555.1, 0.10000
78, 813.7, 696.1, 0.10000
79, 579.9, 594.6, 0.10000
80, 706.5, 946.6, 0.10000
81, 946.0, 940.7, 0.10000
82, 926.5, 916.9, 0.10000
83, 908.9, 904.7, 0.10000
84, 885.2, 837.5, 0.10000
85, 867.4, 846.8, 0.10000
86, 832.8, 553.4, 0.10000
87, 477.4, 757.0, 0.10000
88, 766.0, 771.6, 0.10000
89, 783.8, 773.2, 0.10000
90, 801.0, 856.5, 0.10000
91, 807.9, 794.9, 0.10000
92, 962.3, 807.4, 0.10000
93, 959.3, 935.9, 0.10000
94, 928.4, 940.3, 0.10000
95, 917.1, 805.8, 0.10000
96, 818.4, 920.6, 0.10000
97, 904.3, 894.0, 0.10000
98, 922.5, 877.8, 0.10000
99, 933.6, 953.5, 0.10000
100, 940.7, 943.2, 0.10000
101, 669.9, 894.4, 0.10000
