# of episode, training score, validation score, sigma
285, 450.6, 480.9, 0.01233
286, 456.5, 534.8, 0.01221
287, 541.4, 572.3, 0.01209
288, 525.7, 542.6, 0.01197
289, 456.8, 536.6, 0.01185
290, 390.2, 475.0, 0.01173
291, 426.9, 429.3, 0.01162
292, 314.0, 405.6, 0.01150
293, 367.0, 527.6, 0.01139
294, 430.0, 346.5, 0.01128
295, 381.5, 393.2, 0.01116
296, 302.7, 358.0, 0.01105
297, 374.7, 336.0, 0.01094
298, 328.8, 439.9, 0.01084
299, 436.3, 511.2, 0.01073
300, 477.2, 564.0, 0.01062
301, 558.1, 509.4, 0.01052
302, 563.1, 513.2, 0.01041
303, 535.0, 503.5, 0.01031
304, 494.2, 550.4, 0.01021
305, 542.1, 555.5, 0.01011
306, 535.5, 480.2, 0.01001
307, 506.9, 415.2, 0.00991
308, 449.0, 424.2, 0.00981
309, 424.3, 499.8, 0.00971
310, 509.1, 385.0, 0.00962
311, 353.6, 458.4, 0.00952
312, 503.7, 383.3, 0.00943
313, 345.1, 320.3, 0.00933
314, 311.7, 241.2, 0.00924
315, 234.1, 235.5, 0.00915
316, 239.6, 257.2, 0.00906
317, 236.0, 234.6, 0.00897
318, 209.6, 242.7, 0.00888
319, 214.5, 247.7, 0.00879
320, 318.0, 226.9, 0.00871
321, 202.4, 257.0, 0.00862
322, 214.7, 276.6, 0.00853
323, 219.1, 272.8, 0.00845
324, 304.2, 532.7, 0.00837
325, 605.2, 488.8, 0.00828
326, 460.5, 492.1, 0.00820
327, 468.3, 536.4, 0.00812
328, 525.5, 445.9, 0.00804
329, 410.4, 484.7, 0.00796
330, 461.2, 594.4, 0.00788
331, 610.3, 510.9, 0.00780
332, 597.1, 294.8, 0.00773
333, 293.1, 350.8, 0.00765
334, 307.7, 518.5, 0.00757
335, 454.4, 469.8, 0.00750
336, 481.1, 486.9, 0.00742
337, 502.0, 565.5, 0.00735
338, 548.1, 536.4, 0.00728
339, 531.8, 558.6, 0.00721
340, 614.7, 538.8, 0.00713
341, 534.5, 505.7, 0.00706
342, 439.8, 474.0, 0.00699
343, 533.6, 566.7, 0.00692
344, 515.0, 420.4, 0.00686
345, 332.0, 384.0, 0.00679
346, 386.7, 405.1, 0.00672
347, 555.6, 391.0, 0.00665
348, 429.8, 385.6, 0.00659
349, 346.9, 505.2, 0.00652
350, 578.3, 471.4, 0.00646
351, 472.0, 428.3, 0.00639
352, 362.1, 403.5, 0.00633
353, 433.3, 377.4, 0.00627
354, 266.2, 285.5, 0.00621
355, 264.5, 414.4, 0.00615
356, 398.1, 521.5, 0.00608
357, 439.0, 491.5, 0.00602
358, 484.0, 442.7, 0.00596
359, 481.3, 408.7, 0.00591
360, 388.3, 375.6, 0.00585
361, 468.6, 410.6, 0.00579
362, 395.4, 530.0, 0.00573
363, 637.5, 543.0, 0.00568
364, 433.5, 398.2, 0.00562
365, 409.6, 311.4, 0.00556
366, 326.9, 300.6, 0.00551
367, 278.6, 350.8, 0.00545
368, 429.3, 410.0, 0.00540
369, 416.0, 380.0, 0.00535
370, 364.1, 289.0, 0.00529
371, 266.4, 406.5, 0.00524
372, 334.8, 421.7, 0.00519
373, 405.9, 445.6, 0.00514
374, 467.8, 466.1, 0.00509
375, 479.8, 381.8, 0.00504
376, 383.0, 365.4, 0.00499
377, 365.6, 353.2, 0.00494
378, 354.6, 339.0, 0.00489
379, 381.2, 361.0, 0.00484
380, 344.8, 362.1, 0.00479
381, 362.7, 394.6, 0.00474
382, 420.8, 560.9, 0.00470
383, 515.7, 534.6, 0.00465
384, 491.3, 589.5, 0.00460
385, 631.5, 476.9, 0.00456
386, 481.0, 434.0, 0.00451
387, 433.6, 304.4, 0.00447
388, 290.0, 330.6, 0.00443
389, 387.3, 331.3, 0.00438
390, 325.2, 310.0, 0.00434
391, 363.2, 331.2, 0.00430
392, 390.5, 373.4, 0.00425
393, 343.1, 366.5, 0.00421
394, 380.5, 457.5, 0.00417
395, 491.2, 326.5, 0.00413
396, 307.0, 288.0, 0.00409
397, 298.9, 355.0, 0.00405
398, 337.5, 374.7, 0.00401
399, 329.7, 343.7, 0.00397
400, 309.1, 342.1, 0.00393
401, 291.7, 504.2, 0.00389
402, 581.5, 429.5, 0.00385
403, 527.8, 471.8, 0.00381
404, 442.0, 539.5, 0.00377
405, 535.7, 523.5, 0.00374
406, 490.9, 454.8, 0.00370
407, 460.8, 530.1, 0.00366
408, 506.2, 547.3, 0.00363
409, 511.3, 536.4, 0.00359
410, 548.4, 444.5, 0.00356
411, 427.1, 386.9, 0.00352
412, 406.4, 470.2, 0.00349
413, 437.9, 459.2, 0.00345
414, 451.3, 505.8, 0.00342
415, 534.5, 503.8, 0.00338
416, 490.2, 578.9, 0.00335
417, 590.9, 576.6, 0.00332
418, 576.4, 321.7, 0.00328
419, 322.0, 330.8, 0.00325
420, 433.1, 344.5, 0.00322
421, 313.4, 365.8, 0.00319
422, 276.3, 344.3, 0.00316
423, 353.1, 450.3, 0.00312
424, 442.2, 580.2, 0.00309
425, 573.6, 610.0, 0.00306
426, 563.9, 520.7, 0.00303
427, 529.7, 542.0, 0.00300
428, 530.8, 428.4, 0.00297
429, 390.2, 550.0, 0.00294
430, 618.8, 430.9, 0.00291
431, 466.5, 462.0, 0.00288
432, 410.1, 499.5, 0.00286
433, 494.1, 567.8, 0.00283
434, 579.8, 545.5, 0.00280
435, 584.0, 584.0, 0.00277
436, 565.1, 583.6, 0.00274
437, 617.7, 464.0, 0.00272
438, 371.0, 476.1, 0.00269
439, 453.0, 553.8, 0.00266
440, 522.9, 515.7, 0.00264
441, 463.9, 497.6, 0.00261
442, 561.1, 506.4, 0.00259
443, 469.7, 552.8, 0.00256
444, 544.8, 519.8, 0.00253
445, 502.8, 464.7, 0.00251
446, 520.9, 408.8, 0.00248
447, 351.3, 374.9, 0.00246
448, 356.3, 414.1, 0.00244
449, 324.1, 379.8, 0.00241
450, 424.1, 486.7, 0.00239
451, 368.7, 332.8, 0.00236
452, 308.2, 597.4, 0.00234
453, 503.7, 461.1, 0.00232
454, 514.4, 513.6, 0.00229
455, 564.2, 577.7, 0.00227
456, 485.0, 408.9, 0.00225
457, 407.6, 489.0, 0.00223
458, 447.5, 395.9, 0.00221
459, 421.5, 447.8, 0.00218
460, 552.1, 574.0, 0.00216
461, 516.0, 496.7, 0.00214
462, 473.9, 588.9, 0.00212
463, 532.9, 603.3, 0.00210
464, 579.1, 578.8, 0.00208
465, 674.1, 527.6, 0.00206
466, 482.4, 437.2, 0.00204
467, 437.0, 493.5, 0.00202
468, 461.0, 421.2, 0.00200
469, 362.6, 508.1, 0.00198
470, 548.6, 369.9, 0.00196
471, 438.9, 439.9, 0.00194
472, 567.1, 411.5, 0.00192
473, 383.0, 356.5, 0.00190
474, 315.8, 354.6, 0.00188
475, 349.3, 355.7, 0.00186
476, 338.8, 344.0, 0.00184
477, 360.9, 361.3, 0.00183
478, 459.5, 352.5, 0.00181
479, 353.0, 444.9, 0.00179
480, 404.4, 350.5, 0.00177
481, 283.2, 372.4, 0.00175
482, 490.7, 475.3, 0.00174
483, 472.8, 549.9, 0.00172
484, 574.1, 433.2, 0.00170
485, 402.8, 418.7, 0.00169
486, 456.9, 385.7, 0.00167
487, 358.4, 311.4, 0.00165
488, 277.7, 278.7, 0.00164
489, 264.6, 319.6, 0.00162
490, 318.2, 436.5, 0.00160
491, 478.6, 322.8, 0.00159
492, 275.5, 330.2, 0.00157
493, 270.0, 347.9, 0.00156
494, 303.5, 335.6, 0.00154
495, 327.9, 313.6, 0.00153
496, 325.7, 384.2, 0.00151
497, 271.0, 412.7, 0.00150
498, 407.8, 437.3, 0.00148
499, 425.6, 458.2, 0.00147
500, 407.6, 522.7, 0.00145
501, 427.6, 415.4, 0.00144
502, 482.6, 566.0, 0.00142
503, 432.2, 483.7, 0.00141
504, 496.0, 492.9, 0.00140
505, 526.9, 519.0, 0.00138
506, 520.5, 443.2, 0.00137
507, 417.0, 544.9, 0.00135
508, 545.1, 575.8, 0.00134
509, 584.0, 400.7, 0.00133
510, 369.6, 543.5, 0.00131
511, 495.5, 417.5, 0.00130
512, 469.3, 390.9, 0.00129
513, 378.8, 424.5, 0.00128
514, 482.9, 372.2, 0.00126
515, 440.1, 384.2, 0.00125
516, 362.5, 425.7, 0.00124
517, 494.7, 325.1, 0.00123
518, 386.1, 352.8, 0.00121
519, 324.5, 306.5, 0.00120
520, 335.4, 361.1, 0.00119
521, 324.8, 452.6, 0.00118
522, 485.0, 452.1, 0.00117
523, 374.6, 402.2, 0.00115
524, 358.7, 386.1, 0.00114
525, 386.5, 426.6, 0.00113
526, 339.4, 433.6, 0.00112
527, 461.6, 425.7, 0.00111
528, 505.9, 570.9, 0.00110
529, 460.6, 353.8, 0.00109
530, 316.4, 379.6, 0.00108
531, 331.1, 470.9, 0.00107
532, 508.0, 518.3, 0.00106
533, 524.6, 518.7, 0.00105
534, 607.9, 558.2, 0.00104
535, 544.6, 383.8, 0.00102
536, 397.7, 435.5, 0.00101
537, 429.2, 482.3, 0.00100
538, 497.8, 443.4, 0.00099
539, 500.0, 454.7, 0.00098
540, 467.4, 543.8, 0.00098
541, 546.6, 450.0, 0.00097
542, 463.9, 433.3, 0.00096
543, 464.9, 577.0, 0.00095
544, 498.3, 505.2, 0.00094
545, 482.6, 451.7, 0.00093
546, 454.0, 450.6, 0.00092
547, 487.0, 485.6, 0.00091
548, 402.5, 520.2, 0.00090
549, 460.6, 387.6, 0.00089
550, 614.1, 527.1, 0.00088
551, 480.7, 377.5, 0.00087
552, 346.1, 465.3, 0.00087
553, 453.1, 401.8, 0.00086
554, 378.0, 348.5, 0.00085
555, 295.8, 332.0, 0.00084
556, 261.4, 377.7, 0.00083
557, 402.0, 311.3, 0.00082
558, 293.0, 322.6, 0.00082
559, 291.8, 384.9, 0.00081
560, 341.7, 421.8, 0.00080
561, 384.9, 396.8, 0.00079
562, 552.2, 503.6, 0.00078
563, 423.7, 442.1, 0.00078
564, 452.4, 432.7, 0.00077
565, 396.3, 503.5, 0.00076
566, 634.2, 415.1, 0.00075
567, 365.1, 529.7, 0.00075
568, 489.7, 604.3, 0.00074
569, 606.9, 593.0, 0.00073
570, 590.2, 465.9, 0.00072
571, 640.0, 602.9, 0.00072
572, 575.8, 559.8, 0.00071
573, 549.3, 568.2, 0.00070
574, 545.6, 622.5, 0.00070
575, 629.3, 644.1, 0.00069
576, 608.6, 591.7, 0.00068
577, 633.0, 483.0, 0.00067
578, 472.3, 543.5, 0.00067
579, 551.7, 537.5, 0.00066
580, 498.1, 547.0, 0.00065
581, 551.4, 537.0, 0.00065
582, 535.3, 542.2, 0.00064
583, 517.9, 431.9, 0.00064
584, 423.4, 576.7, 0.00063
585, 575.1, 481.3, 0.00062
586, 411.5, 402.6, 0.00062
587, 359.1, 403.6, 0.00061
588, 384.1, 590.2, 0.00060
589, 623.7, 613.9, 0.00060
590, 606.9, 469.8, 0.00059
591, 461.6, 425.5, 0.00059
592, 400.8, 470.6, 0.00058
593, 462.2, 512.7, 0.00058
594, 516.9, 472.6, 0.00057
595, 473.1, 633.0, 0.00056
596, 571.3, 567.1, 0.00056
597, 552.1, 487.7, 0.00055
598, 497.5, 565.2, 0.00055
599, 557.7, 451.7, 0.00054
600, 429.2, 445.2, 0.00054
601, 409.9, 514.4, 0.00053
602, 595.8, 558.2, 0.00053
603, 576.9, 574.4, 0.00052
604, 556.9, 471.5, 0.00052
605, 475.0, 457.9, 0.00051
606, 450.4, 388.8, 0.00051
607, 407.1, 357.7, 0.00050
608, 354.1, 421.3, 0.00050
609, 399.9, 465.1, 0.00049
610, 472.4, 416.3, 0.00049
611, 385.9, 459.6, 0.00048
612, 427.0, 590.2, 0.00048
613, 606.0, 453.6, 0.00047
614, 461.4, 448.4, 0.00047
615, 437.1, 461.6, 0.00046
616, 480.7, 502.6, 0.00046
617, 384.0, 517.3, 0.00045
618, 570.6, 351.1, 0.00045
619, 442.1, 362.7, 0.00044
620, 377.0, 376.1, 0.00044
621, 391.3, 461.6, 0.00044
622, 564.2, 373.7, 0.00043
623, 452.1, 382.3, 0.00043
624, 419.6, 344.2, 0.00042
625, 295.9, 455.9, 0.00042
626, 535.5, 402.7, 0.00041
627, 344.2, 398.4, 0.00041
628, 428.6, 399.8, 0.00041
629, 367.8, 462.2, 0.00040
630, 363.6, 398.2, 0.00040
631, 408.4, 405.2, 0.00039
632, 405.1, 420.6, 0.00039
633, 424.0, 411.5, 0.00039
634, 406.6, 352.2, 0.00038
635, 355.2, 403.4, 0.00038
636, 452.4, 486.6, 0.00038
637, 655.9, 387.0, 0.00037
638, 303.0, 394.1, 0.00037
639, 424.7, 457.4, 0.00036
640, 361.8, 472.0, 0.00036
641, 490.8, 463.1, 0.00036
642, 424.2, 515.4, 0.00035
643, 433.5, 514.1, 0.00035
644, 535.3, 520.8, 0.00035
645, 418.4, 440.8, 0.00034
646, 512.6, 461.5, 0.00034
647, 402.4, 581.1, 0.00034
648, 412.7, 496.0, 0.00033
649, 390.6, 547.3, 0.00033
650, 417.0, 452.9, 0.00033
651, 541.2, 417.6, 0.00032
652, 450.5, 399.3, 0.00032
653, 502.0, 537.2, 0.00032
654, 589.8, 526.1, 0.00031
655, 537.6, 544.9, 0.00031
656, 584.8, 528.8, 0.00031
657, 473.9, 457.2, 0.00030
658, 442.0, 458.4, 0.00030
659, 491.7, 387.1, 0.00030
660, 381.9, 377.9, 0.00030
661, 389.6, 357.0, 0.00029
662, 347.3, 527.4, 0.00029
663, 538.7, 334.7, 0.00029
664, 352.5, 406.9, 0.00028
665, 396.9, 380.5, 0.00028
666, 406.6, 409.7, 0.00028
667, 383.9, 392.8, 0.00028
668, 387.1, 451.9, 0.00027
669, 418.5, 368.9, 0.00027
670, 361.1, 389.3, 0.00027
671, 373.5, 396.0, 0.00026
672, 405.9, 414.1, 0.00026
673, 434.1, 437.8, 0.00026
674, 433.0, 380.6, 0.00026
675, 363.9, 498.0, 0.00025
676, 495.5, 496.7, 0.00025
677, 456.3, 509.2, 0.00025
678, 544.1, 428.2, 0.00025
679, 406.0, 601.3, 0.00024
680, 597.5, 487.3, 0.00024
681, 510.8, 481.8, 0.00024
682, 430.6, 557.7, 0.00024
683, 570.3, 551.8, 0.00024
684, 555.1, 409.3, 0.00023
685, 347.5, 336.1, 0.00023
686, 388.6, 448.9, 0.00023
687, 470.9, 321.0, 0.00023
688, 340.7, 378.0, 0.00022
689, 376.6, 393.7, 0.00022
690, 432.8, 404.6, 0.00022
691, 322.1, 493.5, 0.00022
692, 479.5, 570.8, 0.00021
693, 588.2, 587.4, 0.00021
694, 566.3, 505.7, 0.00021
695, 496.4, 596.9, 0.00021
696, 667.8, 481.3, 0.00021
697, 462.3, 528.0, 0.00020
698, 538.1, 484.1, 0.00020
699, 506.5, 523.2, 0.00020
700, 532.1, 489.2, 0.00020
701, 542.4, 539.3, 0.00020
702, 547.5, 559.0, 0.00019
703, 487.6, 461.5, 0.00019
704, 423.2, 585.7, 0.00019
705, 685.9, 565.8, 0.00019
706, 544.7, 536.8, 0.00019
707, 497.9, 545.5, 0.00019
708, 498.3, 602.6, 0.00018
709, 599.8, 527.6, 0.00018
710, 581.3, 477.3, 0.00018
711, 651.6, 484.7, 0.00018
712, 602.4, 411.9, 0.00018
713, 414.8, 450.9, 0.00017
714, 413.8, 459.3, 0.00017
715, 549.7, 509.2, 0.00017
716, 342.2, 337.5, 0.00017
717, 402.1, 380.4, 0.00017
718, 408.0, 524.4, 0.00017
719, 530.3, 396.2, 0.00016
720, 398.8, 411.8, 0.00016
721, 467.9, 422.3, 0.00016
722, 405.7, 464.6, 0.00016
723, 369.9, 548.6, 0.00016
724, 523.3, 526.2, 0.00016
725, 409.0, 460.0, 0.00015
726, 380.3, 525.2, 0.00015
727, 540.7, 482.0, 0.00015
728, 530.4, 488.7, 0.00015
729, 457.3, 626.3, 0.00015
730, 475.6, 452.4, 0.00015
731, 468.2, 418.4, 0.00015
732, 480.5, 467.5, 0.00014
733, 478.9, 473.1, 0.00014
734, 471.5, 550.7, 0.00014
735, 477.9, 563.1, 0.00014
736, 548.4, 399.8, 0.00014
737, 328.7, 328.4, 0.00014
738, 337.1, 329.5, 0.00014
739, 255.0, 333.6, 0.00013
740, 308.6, 335.5, 0.00013
741, 463.8, 327.9, 0.00013
742, 358.1, 361.4, 0.00013
743, 369.3, 320.2, 0.00013
744, 354.0, 381.4, 0.00013
745, 421.8, 445.8, 0.00013
746, 432.0, 370.5, 0.00013
747, 324.7, 345.7, 0.00012
748, 370.2, 389.2, 0.00012
749, 454.4, 468.0, 0.00012
750, 458.1, 455.2, 0.00012
751, 473.5, 339.7, 0.00012
752, 350.2, 362.6, 0.00012
753, 361.9, 333.1, 0.00012
754, 386.0, 510.9, 0.00012
755, 490.2, 450.2, 0.00011
756, 462.4, 428.6, 0.00011
757, 403.4, 351.9, 0.00011
758, 336.5, 306.5, 0.00011
759, 290.0, 331.1, 0.00011
760, 335.0, 279.2, 0.00011
761, 289.0, 268.2, 0.00011
762, 269.7, 269.0, 0.00011
763, 301.5, 297.6, 0.00011
764, 325.4, 311.3, 0.00010
765, 326.9, 325.0, 0.00010
766, 395.7, 307.2, 0.00010
767, 287.5, 412.6, 0.00010
768, 303.1, 342.4, 0.00010
769, 555.5, 770.5, 0.00010
770, 939.5, 649.1, 0.00010
771, 527.7, 417.3, 0.00010
772, 775.1, 599.5, 0.00010
773, 975.6, 742.8, 0.00010
774, 479.8, 515.2, 0.00010
775, 328.9, 513.7, 0.00009
