# of episode, training score, validation score, sigma
1, 416.0, 250.7, 0.19990
2, 153.8, 146.2, 0.19980
3, 145.8, 144.6, 0.19970
4, 176.5, 145.8, 0.19960
5, 167.8, 146.5, 0.19950
6, 152.7, 147.0, 0.19940
7, 173.1, 148.0, 0.19930
8, 149.6, 147.4, 0.19920
9, 183.7, 197.0, 0.19910
10, 205.9, 201.6, 0.19900
11, 135.0, 176.1, 0.19890
12, 151.8, 219.3, 0.19880
13, 233.4, 186.2, 0.19870
14, 190.1, 192.6, 0.19860
15, 169.8, 217.0, 0.19850
16, 175.7, 218.7, 0.19840
17, 190.3, 217.8, 0.19830
18, 149.4, 210.4, 0.19820
19, 205.1, 233.2, 0.19810
20, 253.5, 236.0, 0.19800
21, 194.6, 232.9, 0.19790
22, 213.1, 244.1, 0.19780
23, 201.3, 233.4, 0.19770
24, 263.6, 219.1, 0.19760
25, 226.5, 235.0, 0.19750
26, 239.4, 233.1, 0.19740
27, 229.7, 219.3, 0.19730
28, 245.8, 220.4, 0.19720
29, 220.9, 193.5, 0.19710
30, 253.9, 202.1, 0.19700
31, 210.7, 181.6, 0.19690
32, 221.8, 221.1, 0.19680
33, 229.1, 215.3, 0.19670
34, 242.3, 200.6, 0.19660
35, 223.4, 206.6, 0.19650
36, 299.3, 200.9, 0.19640
37, 181.1, 204.7, 0.19630
38, 159.1, 194.0, 0.19620
39, 265.1, 171.9, 0.19610
40, 197.7, 161.2, 0.19600
41, 118.8, 226.1, 0.19590
42, 152.8, 208.2, 0.19580
43, 238.5, 230.7, 0.19570
44, 155.6, 242.7, 0.19560
45, 213.0, 227.5, 0.19550
46, 241.8, 229.5, 0.19540
47, 208.2, 225.9, 0.19530
48, 156.1, 208.6, 0.19520
49, 213.3, 206.7, 0.19510
50, 193.2, 232.0, 0.19500
51, 202.0, 219.3, 0.19490
52, 172.6, 255.2, 0.19480
53, 252.8, 233.2, 0.19470
54, 214.9, 229.8, 0.19460
55, 218.3, 203.3, 0.19450
56, 155.5, 227.2, 0.19440
57, 224.9, 206.6, 0.19430
58, 190.0, 252.8, 0.19420
59, 166.7, 234.8, 0.19410
60, 191.2, 255.2, 0.19400
61, 149.8, 230.9, 0.19390
62, 182.9, 230.2, 0.19380
63, 216.8, 257.9, 0.19370
64, 207.4, 244.0, 0.19360
65, 191.4, 234.0, 0.19350
66, 232.1, 252.3, 0.19340
67, 186.3, 215.9, 0.19330
68, 187.6, 224.3, 0.19320
69, 219.9, 230.0, 0.19310
70, 157.0, 221.6, 0.19300
71, 202.4, 237.0, 0.19290
72, 135.7, 263.7, 0.19280
73, 184.3, 256.7, 0.19270
74, 198.0, 244.6, 0.19260
75, 207.1, 178.7, 0.19250
76, 190.3, 222.7, 0.19240
77, 207.2, 266.3, 0.19230
78, 202.0, 234.5, 0.19220
79, 202.8, 220.9, 0.19210
80, 204.9, 161.8, 0.19200
81, 213.5, 136.8, 0.19190
82, 174.5, 173.8, 0.19180
83, 184.2, 206.2, 0.19170
84, 198.1, 172.6, 0.19160
85, 162.5, 184.7, 0.19150
86, 227.1, 193.4, 0.19140
87, 141.7, 203.0, 0.19130
88, 184.1, 222.2, 0.19120
89, 173.5, 216.9, 0.19110
90, 186.4, 223.0, 0.19100
91, 171.1, 200.5, 0.19090
92, 211.4, 207.2, 0.19080
93, 240.1, 206.3, 0.19070
94, 166.9, 197.6, 0.19060
95, 116.9, 181.6, 0.19050
96, 160.3, 209.5, 0.19040
97, 185.4, 206.7, 0.19030
98, 176.8, 197.2, 0.19020
99, 166.7, 205.1, 0.19010
100, 295.8, 229.5, 0.19000
101, 253.9, 228.1, 0.18990
102, 219.5, 217.4, 0.18980
103, 143.5, 262.0, 0.18970
104, 241.1, 217.5, 0.18960
105, 171.7, 255.0, 0.18950
106, 219.7, 247.5, 0.18940
107, 207.4, 245.4, 0.18930
108, 176.1, 233.1, 0.18920
109, 190.4, 232.9, 0.18910
110, 208.4, 228.1, 0.18900
111, 202.3, 244.9, 0.18890
112, 199.5, 254.9, 0.18880
113, 202.3, 268.2, 0.18870
114, 114.4, 263.1, 0.18860
115, 185.0, 270.1, 0.18850
116, 210.3, 260.0, 0.18840
117, 142.8, 255.8, 0.18830
118, 235.2, 268.7, 0.18820
119, 166.3, 274.3, 0.18810
120, 196.6, 277.5, 0.18800
121, 189.7, 225.4, 0.18790
122, 174.1, 229.6, 0.18780
123, 182.0, 259.3, 0.18770
124, 194.9, 228.1, 0.18760
125, 179.9, 237.9, 0.18750
126, 178.1, 262.8, 0.18740
127, 216.9, 241.3, 0.18730
128, 164.2, 249.6, 0.18720
129, 197.7, 248.6, 0.18710
130, 146.7, 237.3, 0.18700
131, 189.3, 250.4, 0.18690
132, 173.5, 231.5, 0.18680
133, 198.7, 259.0, 0.18670
134, 191.9, 255.9, 0.18660
135, 182.8, 248.9, 0.18650
136, 210.8, 277.9, 0.18640
137, 226.0, 272.0, 0.18630
138, 219.1, 269.6, 0.18620
139, 239.5, 259.6, 0.18610
140, 248.5, 250.9, 0.18600
141, 228.3, 267.6, 0.18590
142, 205.4, 266.6, 0.18580
143, 192.3, 288.9, 0.18570
144, 172.0, 280.9, 0.18560
145, 187.6, 238.6, 0.18550
146, 262.3, 261.0, 0.18540
147, 184.5, 252.7, 0.18530
148, 215.0, 254.6, 0.18520
149, 191.6, 262.6, 0.18510
150, 241.8, 257.6, 0.18500
151, 266.6, 257.7, 0.18490
152, 198.6, 280.8, 0.18480
153, 249.7, 265.7, 0.18470
154, 296.0, 290.7, 0.18460
155, 171.1, 277.3, 0.18450
156, 168.5, 267.0, 0.18440
157, 229.8, 236.4, 0.18430
158, 218.5, 257.6, 0.18420
159, 208.0, 257.2, 0.18410
160, 222.3, 257.4, 0.18400
161, 189.1, 264.3, 0.18390
162, 115.7, 260.3, 0.18380
163, 265.5, 254.2, 0.18370
164, 225.4, 239.6, 0.18360
165, 123.4, 261.4, 0.18350
166, 141.3, 237.3, 0.18340
167, 245.2, 241.0, 0.18330
168, 296.9, 282.9, 0.18320
169, 102.7, 268.0, 0.18310
170, 168.2, 275.9, 0.18300
171, 223.1, 244.5, 0.18290
172, 224.5, 250.6, 0.18280
173, 231.4, 271.2, 0.18270
174, 206.9, 274.6, 0.18260
175, 210.4, 273.9, 0.18250
176, 174.1, 236.4, 0.18240
177, 196.1, 268.7, 0.18230
178, 147.5, 266.3, 0.18220
179, 268.9, 278.1, 0.18210
180, 184.5, 278.7, 0.18200
181, 156.3, 241.2, 0.18190
182, 175.9, 260.9, 0.18180
183, 286.0, 242.5, 0.18170
184, 163.9, 267.7, 0.18160
185, 129.2, 234.5, 0.18150
186, 285.3, 215.3, 0.18140
187, 237.3, 217.0, 0.18130
188, 159.2, 252.7, 0.18120
189, 177.0, 252.9, 0.18110
190, 233.9, 225.7, 0.18100
191, 224.0, 263.3, 0.18090
192, 171.5, 281.0, 0.18080
193, 222.0, 279.6, 0.18070
194, 211.6, 282.3, 0.18060
195, 252.4, 249.1, 0.18050
196, 227.4, 245.2, 0.18040
197, 209.7, 281.9, 0.18030
198, 212.0, 281.2, 0.18020
199, 182.5, 271.5, 0.18010
200, 237.4, 285.9, 0.18000
201, 194.2, 286.1, 0.17990
202, 217.9, 285.0, 0.17980
203, 238.4, 274.4, 0.17970
204, 246.5, 270.2, 0.17960
205, 215.5, 255.5, 0.17950
206, 193.0, 264.3, 0.17940
207, 167.1, 275.3, 0.17930
208, 183.0, 254.8, 0.17920
209, 219.0, 240.2, 0.17910
210, 249.3, 258.5, 0.17900
211, 174.0, 273.9, 0.17890
212, 186.4, 223.0, 0.17880
213, 215.5, 239.3, 0.17870
214, 238.8, 232.1, 0.17860
215, 197.6, 215.6, 0.17850
216, 256.1, 226.8, 0.17840
217, 238.3, 215.2, 0.17830
218, 219.0, 258.7, 0.17820
219, 222.8, 263.3, 0.17810
220, 185.8, 246.0, 0.17800
221, 243.4, 255.8, 0.17790
222, 204.3, 252.4, 0.17780
223, 234.0, 249.4, 0.17770
224, 251.6, 242.1, 0.17760
225, 228.0, 226.6, 0.17750
226, 216.8, 290.3, 0.17740
227, 200.7, 238.4, 0.17730
228, 229.0, 241.3, 0.17720
229, 285.0, 281.9, 0.17710
230, 224.1, 298.4, 0.17700
231, 171.0, 282.3, 0.17690
232, 226.5, 282.6, 0.17680
233, 215.3, 246.1, 0.17670
234, 171.6, 271.4, 0.17660
235, 231.1, 254.1, 0.17650
236, 180.7, 271.9, 0.17640
237, 183.2, 275.7, 0.17630
238, 167.3, 267.1, 0.17620
239, 242.8, 259.0, 0.17610
240, 209.1, 273.3, 0.17600
241, 256.4, 243.6, 0.17590
242, 193.3, 280.5, 0.17580
243, 199.1, 259.9, 0.17570
244, 244.2, 273.6, 0.17560
245, 252.3, 222.8, 0.17550
246, 211.2, 241.8, 0.17540
247, 235.8, 234.4, 0.17530
248, 194.1, 246.6, 0.17520
249, 178.0, 239.5, 0.17510
250, 204.6, 248.4, 0.17500
251, 198.8, 225.8, 0.17490
252, 221.7, 259.5, 0.17480
253, 224.2, 262.7, 0.17470
254, 214.4, 257.0, 0.17460
255, 212.6, 276.0, 0.17450
256, 210.6, 266.4, 0.17440
257, 197.2, 261.6, 0.17430
258, 261.6, 278.4, 0.17420
259, 263.7, 251.0, 0.17410
260, 245.6, 268.5, 0.17400
261, 209.1, 265.7, 0.17390
262, 235.8, 279.4, 0.17380
263, 274.4, 269.8, 0.17370
264, 303.6, 269.9, 0.17360
265, 247.2, 257.9, 0.17350
266, 224.1, 267.9, 0.17340
267, 264.7, 283.1, 0.17330
268, 231.1, 273.6, 0.17320
269, 200.4, 274.3, 0.17310
270, 214.8, 271.2, 0.17300
271, 183.9, 269.0, 0.17290
272, 189.3, 281.8, 0.17280
273, 219.9, 262.2, 0.17270
274, 287.9, 268.9, 0.17260
275, 247.6, 274.9, 0.17250
276, 241.3, 248.4, 0.17240
277, 244.4, 235.7, 0.17230
278, 183.0, 227.4, 0.17220
279, 237.8, 255.4, 0.17210
280, 228.8, 246.8, 0.17200
281, 267.2, 250.5, 0.17190
282, 196.6, 264.6, 0.17180
283, 216.3, 284.8, 0.17170
284, 190.2, 267.6, 0.17160
285, 210.2, 228.2, 0.17150
286, 286.2, 254.3, 0.17140
287, 237.5, 284.7, 0.17130
288, 230.0, 310.6, 0.17120
289, 150.7, 276.4, 0.17110
290, 230.5, 296.3, 0.17100
291, 213.6, 289.6, 0.17090
292, 216.4, 279.6, 0.17080
293, 273.4, 292.8, 0.17070
294, 211.1, 285.8, 0.17060
295, 324.4, 281.1, 0.17050
296, 189.1, 288.6, 0.17040
297, 259.8, 296.9, 0.17030
298, 294.2, 279.9, 0.17020
299, 182.0, 280.1, 0.17010
300, 235.2, 285.2, 0.17000
301, 229.9, 273.3, 0.16990
302, 233.4, 248.9, 0.16980
303, 257.8, 274.8, 0.16970
304, 204.3, 272.8, 0.16960
305, 212.3, 259.1, 0.16950
306, 297.4, 243.1, 0.16940
307, 225.3, 244.9, 0.16930
308, 139.5, 248.7, 0.16920
309, 231.9, 228.2, 0.16910
310, 171.9, 263.3, 0.16900
311, 218.1, 239.7, 0.16890
312, 201.2, 229.1, 0.16880
313, 293.6, 251.2, 0.16870
314, 202.5, 252.3, 0.16860
315, 175.9, 260.3, 0.16850
316, 259.1, 269.6, 0.16840
317, 226.1, 267.3, 0.16830
318, 197.0, 276.1, 0.16820
319, 337.0, 265.2, 0.16810
320, 261.3, 260.4, 0.16800
321, 247.0, 287.5, 0.16790
322, 153.2, 274.8, 0.16780
323, 206.4, 271.0, 0.16770
324, 218.0, 290.5, 0.16760
325, 258.7, 289.4, 0.16750
326, 282.1, 263.5, 0.16740
327, 226.3, 265.3, 0.16730
328, 243.4, 293.1, 0.16720
329, 202.6, 269.4, 0.16710
330, 225.1, 303.9, 0.16700
331, 192.5, 283.4, 0.16690
332, 264.7, 285.0, 0.16680
333, 266.1, 281.5, 0.16670
334, 193.0, 280.7, 0.16660
335, 196.9, 278.8, 0.16650
336, 218.7, 267.9, 0.16640
337, 243.0, 267.7, 0.16630
338, 272.7, 312.8, 0.16620
339, 242.7, 283.1, 0.16610
340, 267.7, 297.3, 0.16600
341, 161.9, 289.7, 0.16590
