# of episode, training score, validation score, sigma
1, 394.3, 221.8, 0.10000
2, 205.3, 216.8, 0.10000
3, 231.2, 193.0, 0.10000
4, 227.1, 206.4, 0.10000
5, 188.3, 228.0, 0.10000
6, 211.3, 261.5, 0.10000
7, 241.6, 212.6, 0.10000
8, 200.0, 197.4, 0.10000
9, 206.3, 246.4, 0.10000
10, 238.3, 240.3, 0.10000
11, 239.2, 235.9, 0.10000
12, 262.9, 226.8, 0.10000
13, 218.9, 223.6, 0.10000
14, 216.9, 239.6, 0.10000
15, 221.2, 201.8, 0.10000
16, 206.1, 214.2, 0.10000
17, 248.5, 224.0, 0.10000
18, 221.5, 219.7, 0.10000
19, 209.9, 220.8, 0.10000
20, 220.3, 217.8, 0.10000
21, 235.0, 222.7, 0.10000
22, 217.1, 262.2, 0.10000
23, 230.6, 256.2, 0.10000
24, 238.2, 225.2, 0.10000
25, 246.9, 239.9, 0.10000
26, 277.5, 264.2, 0.10000
27, 247.0, 264.5, 0.10000
28, 249.9, 235.8, 0.10000
29, 257.3, 267.9, 0.10000
30, 245.8, 255.2, 0.10000
31, 218.9, 254.8, 0.10000
32, 201.2, 266.0, 0.10000
33, 263.0, 271.1, 0.10000
34, 267.2, 253.8, 0.10000
35, 287.5, 243.6, 0.10000
36, 264.7, 285.3, 0.10000
37, 332.6, 269.7, 0.10000
38, 201.6, 287.8, 0.10000
39, 274.7, 273.8, 0.10000
40, 264.6, 266.0, 0.10000
41, 265.4, 253.8, 0.10000
42, 235.4, 236.5, 0.10000
43, 265.9, 250.6, 0.10000
44, 317.9, 297.8, 0.10000
45, 323.9, 257.0, 0.10000
46, 248.5, 223.9, 0.10000
47, 224.2, 222.8, 0.10000
48, 206.4, 283.7, 0.10000
49, 338.5, 282.8, 0.10000
50, 300.3, 272.7, 0.10000
51, 320.2, 270.8, 0.10000
52, 252.6, 244.8, 0.10000
53, 286.1, 253.3, 0.10000
54, 261.4, 259.1, 0.10000
55, 265.2, 277.7, 0.10000
56, 363.0, 277.9, 0.10000
57, 289.7, 294.5, 0.10000
58, 349.0, 306.0, 0.10000
59, 321.7, 306.1, 0.10000
60, 249.5, 299.5, 0.10000
61, 282.3, 300.8, 0.10000
62, 281.7, 306.3, 0.10000
63, 256.4, 298.3, 0.10000
64, 384.0, 298.3, 0.10000
65, 279.9, 313.2, 0.10000
66, 340.5, 289.5, 0.10000
67, 202.3, 312.8, 0.10000
68, 298.4, 292.2, 0.10000
69, 313.6, 260.3, 0.10000
70, 232.8, 282.7, 0.10000
71, 285.4, 303.0, 0.10000
72, 264.8, 295.0, 0.10000
73, 264.7, 320.6, 0.10000
74, 273.4, 299.2, 0.10000
75, 281.5, 318.2, 0.10000
76, 343.0, 295.3, 0.10000
77, 194.6, 317.6, 0.10000
78, 311.4, 286.2, 0.10000
79, 308.3, 300.8, 0.10000
80, 290.0, 277.9, 0.10000
81, 398.8, 311.7, 0.10000
82, 219.2, 309.1, 0.10000
83, 319.1, 299.7, 0.10000
84, 335.7, 292.9, 0.10000
85, 378.1, 310.9, 0.10000
86, 305.0, 286.1, 0.10000
87, 375.7, 344.6, 0.10000
88, 325.9, 297.7, 0.10000
89, 323.0, 299.5, 0.10000
90, 318.1, 287.7, 0.10000
91, 269.0, 309.9, 0.10000
92, 361.5, 340.1, 0.10000
93, 312.8, 313.2, 0.10000
94, 276.6, 317.8, 0.10000
95, 298.7, 311.0, 0.10000
96, 425.9, 292.0, 0.10000
97, 279.0, 290.1, 0.10000
98, 314.4, 316.5, 0.10000
99, 334.5, 266.6, 0.10000
100, 291.3, 283.5, 0.10000
101, 328.1, 314.9, 0.10000
102, 312.5, 309.6, 0.10000
103, 316.3, 310.4, 0.10000
104, 247.7, 322.9, 0.10000
105, 321.7, 335.8, 0.10000
106, 281.6, 317.5, 0.10000
107, 314.6, 317.4, 0.10000
108, 343.9, 333.6, 0.10000
109, 301.7, 336.0, 0.10000
110, 249.1, 329.1, 0.10000
111, 297.3, 304.1, 0.10000
112, 301.5, 332.6, 0.10000
113, 270.4, 356.8, 0.10000
114, 350.6, 280.0, 0.10000
115, 296.4, 324.6, 0.10000
116, 301.1, 345.0, 0.10000
117, 384.5, 370.5, 0.10000
118, 324.3, 338.1, 0.10000
119, 340.6, 382.4, 0.10000
120, 412.5, 356.4, 0.10000
121, 377.8, 355.0, 0.10000
122, 414.6, 364.6, 0.10000
123, 356.6, 340.1, 0.10000
124, 390.8, 369.5, 0.10000
125, 421.5, 369.9, 0.10000
126, 445.6, 322.4, 0.10000
127, 333.0, 348.8, 0.10000
128, 347.8, 333.2, 0.10000
129, 353.5, 265.6, 0.10000
130, 217.3, 352.8, 0.10000
131, 326.1, 252.0, 0.10000
132, 243.9, 335.3, 0.10000
133, 369.3, 312.0, 0.10000
134, 332.6, 295.5, 0.10000
135, 258.6, 366.6, 0.10000
136, 268.7, 318.3, 0.10000
137, 312.8, 351.1, 0.10000
138, 254.1, 326.0, 0.10000
139, 320.0, 318.8, 0.10000
140, 389.4, 351.9, 0.10000
141, 300.3, 310.2, 0.10000
142, 292.1, 292.0, 0.10000
143, 278.9, 329.7, 0.10000
144, 357.2, 323.9, 0.10000
145, 336.4, 316.8, 0.10000
146, 295.8, 348.4, 0.10000
147, 442.7, 280.0, 0.10000
148, 329.6, 281.8, 0.10000
149, 271.1, 317.0, 0.10000
150, 406.7, 364.5, 0.10000
151, 324.4, 291.5, 0.10000
152, 241.5, 296.6, 0.10000
153, 241.0, 294.5, 0.10000
154, 275.1, 292.1, 0.10000
155, 330.8, 313.9, 0.10000
156, 264.8, 341.7, 0.10000
157, 386.4, 291.2, 0.10000
158, 335.7, 390.7, 0.10000
159, 318.7, 351.9, 0.10000
160, 378.4, 337.2, 0.10000
161, 393.6, 291.4, 0.10000
162, 403.5, 347.7, 0.10000
163, 279.1, 317.8, 0.10000
164, 297.3, 332.9, 0.10000
165, 316.4, 347.7, 0.10000
166, 396.6, 384.1, 0.10000
167, 349.5, 359.6, 0.10000
168, 341.8, 375.7, 0.10000
169, 503.5, 389.6, 0.10000
170, 328.6, 370.6, 0.10000
171, 295.8, 303.4, 0.10000
172, 257.7, 313.4, 0.10000
173, 287.5, 262.4, 0.10000
174, 248.1, 267.1, 0.10000
175, 278.1, 343.8, 0.10000
176, 278.7, 342.3, 0.10000
177, 348.3, 305.6, 0.10000
178, 342.1, 327.5, 0.10000
179, 338.1, 292.1, 0.10000
180, 330.8, 322.0, 0.10000
181, 308.1, 532.8, 0.10000
182, 378.2, 328.4, 0.10000
183, 267.1, 360.6, 0.10000
184, 375.6, 338.4, 0.10000
185, 469.7, 342.5, 0.10000
186, 299.5, 318.5, 0.10000
187, 427.4, 378.7, 0.10000
188, 314.3, 351.2, 0.10000
189, 363.9, 349.5, 0.10000
190, 299.2, 355.1, 0.10000
191, 380.3, 383.1, 0.10000
192, 340.2, 348.2, 0.10000
193, 347.2, 386.3, 0.10000
194, 453.3, 355.0, 0.10000
195, 288.0, 323.7, 0.10000
196, 295.5, 332.5, 0.10000
197, 278.4, 309.6, 0.10000
198, 269.6, 281.1, 0.10000
199, 289.1, 260.8, 0.10000
200, 243.3, 340.9, 0.10000
201, 328.3, 311.7, 0.10000
202, 249.3, 318.4, 0.10000
203, 353.8, 294.1, 0.10000
204, 311.4, 287.4, 0.10000
205, 315.9, 317.4, 0.10000
206, 290.9, 335.9, 0.10000
207, 311.7, 276.9, 0.10000
208, 260.2, 365.2, 0.10000
209, 407.2, 349.0, 0.10000
210, 413.5, 392.1, 0.10000
211, 403.5, 371.2, 0.10000
212, 384.9, 284.9, 0.10000
213, 450.5, 369.7, 0.10000
214, 245.7, 342.7, 0.10000
215, 548.3, 309.7, 0.10000
216, 369.5, 385.3, 0.10000
217, 380.2, 364.3, 0.10000
218, 503.1, 392.6, 0.10000
219, 351.2, 365.5, 0.10000
220, 473.9, 370.3, 0.10000
221, 330.5, 427.8, 0.10000
222, 326.4, 379.8, 0.10000
223, 390.5, 353.0, 0.10000
224, 345.1, 349.5, 0.10000
225, 341.7, 409.3, 0.10000
226, 558.4, 391.0, 0.10000
227, 403.9, 336.0, 0.10000
228, 401.3, 330.1, 0.10000
