# of episode, training score, validation score, sigma
1, 459.1, 237.8, 0.10000
2, 157.6, 156.3, 0.10000
3, 157.7, 178.8, 0.10000
4, 186.7, 194.3, 0.10000
5, 137.1, 208.2, 0.10000
6, 176.1, 227.0, 0.10000
7, 215.2, 237.6, 0.10000
8, 244.0, 208.1, 0.10000
9, 191.9, 229.8, 0.10000
10, 215.6, 227.7, 0.10000
11, 205.3, 254.9, 0.10000
12, 254.6, 265.1, 0.10000
13, 265.4, 218.4, 0.10000
14, 201.0, 250.2, 0.10000
15, 244.2, 265.2, 0.10000
16, 241.5, 242.2, 0.10000
17, 246.5, 258.9, 0.10000
18, 319.9, 226.2, 0.10000
19, 256.8, 235.3, 0.10000
20, 229.9, 236.6, 0.10000
21, 233.3, 228.0, 0.10000
22, 245.3, 247.2, 0.10000
23, 254.4, 273.1, 0.10000
24, 233.8, 239.1, 0.10000
25, 241.6, 247.4, 0.10000
26, 254.1, 240.0, 0.10000
27, 211.9, 260.0, 0.10000
28, 277.1, 256.0, 0.10000
29, 230.5, 239.0, 0.10000
30, 280.6, 272.9, 0.10000
31, 286.1, 267.9, 0.10000
32, 236.2, 275.7, 0.10000
33, 322.2, 228.5, 0.10000
34, 225.3, 260.0, 0.10000
35, 219.7, 259.0, 0.10000
36, 268.4, 227.8, 0.10000
37, 265.6, 274.1, 0.10000
38, 260.5, 258.2, 0.10000
39, 283.8, 297.4, 0.10000
40, 329.1, 281.5, 0.10000
41, 282.4, 301.5, 0.10000
42, 293.1, 279.5, 0.10000
43, 321.2, 301.8, 0.10000
44, 294.3, 298.9, 0.10000
45, 345.1, 267.9, 0.10000
46, 290.3, 276.6, 0.10000
47, 246.2, 258.2, 0.10000
48, 316.6, 249.6, 0.10000
49, 272.8, 251.5, 0.10000
50, 236.8, 270.4, 0.10000
51, 268.2, 259.0, 0.10000
52, 245.9, 248.0, 0.10000
53, 331.3, 268.6, 0.10000
54, 265.3, 276.7, 0.10000
55, 322.7, 277.7, 0.10000
56, 223.4, 294.9, 0.10000
57, 244.7, 285.4, 0.10000
58, 305.7, 252.5, 0.10000
59, 248.7, 276.8, 0.10000
60, 252.0, 257.4, 0.10000
61, 290.7, 248.7, 0.10000
62, 288.4, 235.7, 0.10000
63, 257.1, 261.2, 0.10000
64, 280.6, 255.7, 0.10000
65, 273.7, 269.7, 0.10000
66, 219.0, 281.9, 0.10000
67, 269.8, 281.6, 0.10000
68, 285.6, 292.3, 0.10000
69, 348.5, 301.8, 0.10000
70, 271.7, 282.8, 0.10000
71, 317.9, 291.4, 0.10000
72, 320.6, 294.4, 0.10000
73, 303.9, 283.5, 0.10000
74, 310.7, 320.0, 0.10000
75, 264.9, 340.7, 0.10000
76, 314.0, 305.4, 0.10000
77, 383.8, 325.2, 0.10000
78, 309.4, 302.9, 0.10000
79, 289.9, 261.1, 0.10000
80, 363.9, 318.2, 0.10000
81, 301.1, 294.1, 0.10000
82, 295.4, 307.4, 0.10000
83, 246.3, 312.7, 0.10000
84, 301.4, 311.3, 0.10000
85, 431.2, 357.6, 0.10000
86, 318.3, 312.3, 0.10000
87, 347.4, 317.9, 0.10000
88, 356.6, 291.3, 0.10000
89, 303.6, 296.1, 0.10000
90, 396.0, 285.8, 0.10000
