# of episode, training score, validation score, sigma
235, 275.3, 303.2, 0.17650
236, 228.8, 280.1, 0.17640
237, 269.3, 276.5, 0.17630
238, 185.5, 314.7, 0.17620
239, 187.3, 293.7, 0.17610
240, 206.7, 280.5, 0.17600
241, 204.2, 272.5, 0.17590
242, 216.6, 300.2, 0.17580
243, 170.4, 268.0, 0.17570
244, 262.8, 275.9, 0.17560
245, 224.9, 294.0, 0.17550
246, 186.4, 295.6, 0.17540
247, 189.0, 254.2, 0.17530
248, 276.4, 262.6, 0.17520
249, 268.0, 268.3, 0.17510
250, 228.0, 240.3, 0.17500
251, 179.1, 231.5, 0.17490
252, 209.2, 250.1, 0.17480
253, 199.3, 255.0, 0.17470
254, 223.9, 316.4, 0.17460
255, 221.2, 246.6, 0.17450
256, 209.4, 234.0, 0.17440
257, 173.7, 269.9, 0.17430
258, 202.4, 245.7, 0.17420
259, 233.3, 248.8, 0.17410
260, 157.7, 240.8, 0.17400
261, 218.9, 218.7, 0.17390
262, 283.2, 225.9, 0.17380
263, 202.4, 203.5, 0.17370
264, 181.2, 243.5, 0.17360
265, 187.9, 220.1, 0.17350
266, 172.9, 224.8, 0.17340
267, 218.0, 233.3, 0.17330
268, 174.6, 224.9, 0.17320
269, 214.5, 225.5, 0.17310
270, 189.0, 226.3, 0.17300
271, 165.2, 220.6, 0.17290
272, 242.5, 243.7, 0.17280
273, 188.6, 208.4, 0.17270
274, 235.1, 224.8, 0.17260
275, 189.3, 224.5, 0.17250
276, 256.2, 252.6, 0.17240
277, 168.0, 218.5, 0.17230
278, 183.4, 204.9, 0.17220
279, 191.8, 212.2, 0.17210
280, 181.9, 221.9, 0.17200
281, 164.4, 216.2, 0.17190
282, 219.2, 219.4, 0.17180
283, 242.1, 219.6, 0.17170
284, 181.7, 198.8, 0.17160
285, 257.8, 221.0, 0.17150
286, 182.9, 226.1, 0.17140
287, 201.1, 213.6, 0.17130
288, 192.1, 212.3, 0.17120
289, 244.8, 204.6, 0.17110
290, 184.9, 218.4, 0.17100
291, 196.3, 227.1, 0.17090
292, 161.8, 215.0, 0.17080
293, 200.8, 230.9, 0.17070
294, 152.5, 237.5, 0.17060
295, 147.8, 204.6, 0.17050
296, 189.5, 222.8, 0.17040
297, 245.0, 218.6, 0.17030
298, 187.7, 220.7, 0.17020
299, 177.0, 219.6, 0.17010
300, 163.7, 213.1, 0.17000
301, 152.0, 218.5, 0.16990
302, 189.9, 204.7, 0.16980
303, 188.0, 221.8, 0.16970
304, 169.7, 221.2, 0.16960
305, 178.5, 224.5, 0.16950
306, 196.4, 230.7, 0.16940
307, 206.7, 231.2, 0.16930
308, 193.9, 222.1, 0.16920
309, 234.7, 220.2, 0.16910
310, 216.5, 202.7, 0.16900
311, 164.0, 216.7, 0.16890
312, 144.1, 214.7, 0.16880
313, 161.5, 214.8, 0.16870
314, 154.4, 227.6, 0.16860
315, 249.9, 222.2, 0.16850
316, 181.1, 217.3, 0.16840
317, 145.9, 221.1, 0.16830
318, 255.3, 228.4, 0.16820
319, 186.5, 224.9, 0.16810
320, 214.2, 201.0, 0.16800
321, 163.8, 227.4, 0.16790
322, 223.0, 218.8, 0.16780
323, 202.1, 213.2, 0.16770
324, 288.2, 214.7, 0.16760
325, 233.8, 237.6, 0.16750
326, 249.3, 204.5, 0.16740
327, 205.6, 219.0, 0.16730
328, 201.8, 240.9, 0.16720
329, 173.6, 221.6, 0.16710
330, 246.8, 209.1, 0.16700
331, 161.4, 233.8, 0.16690
332, 258.1, 219.7, 0.16680
333, 239.5, 215.8, 0.16670
334, 188.7, 211.2, 0.16660
335, 164.7, 229.6, 0.16650
336, 192.5, 221.7, 0.16640
337, 202.9, 245.2, 0.16630
338, 181.3, 223.8, 0.16620
339, 275.1, 233.6, 0.16610
340, 194.3, 217.8, 0.16600
341, 176.2, 217.2, 0.16590
342, 165.8, 210.7, 0.16580
343, 206.0, 224.2, 0.16570
344, 235.9, 219.7, 0.16560
345, 143.4, 225.6, 0.16550
346, 216.5, 233.9, 0.16540
347, 211.4, 224.7, 0.16530
348, 198.1, 225.5, 0.16520
349, 178.0, 221.0, 0.16510
350, 167.8, 228.7, 0.16500
351, 200.0, 227.2, 0.16490
352, 195.3, 229.0, 0.16480
353, 166.3, 220.4, 0.16470
354, 195.2, 227.8, 0.16460
355, 184.8, 209.1, 0.16450
356, 231.8, 207.1, 0.16440
357, 174.1, 204.7, 0.16430
358, 173.1, 236.2, 0.16420
359, 157.9, 226.8, 0.16410
360, 191.1, 223.9, 0.16400
361, 197.3, 244.5, 0.16390
362, 187.6, 241.1, 0.16380
363, 265.1, 213.5, 0.16370
364, 205.9, 224.5, 0.16360
365, 176.7, 236.1, 0.16350
366, 183.3, 218.1, 0.16340
367, 164.1, 220.9, 0.16330
368, 199.5, 219.0, 0.16320
369, 173.5, 225.7, 0.16310
370, 174.7, 217.0, 0.16300
371, 136.8, 228.8, 0.16290
372, 168.2, 219.4, 0.16280
373, 157.0, 205.2, 0.16270
374, 170.6, 216.2, 0.16260
375, 163.7, 205.3, 0.16250
376, 210.2, 203.6, 0.16240
377, 152.9, 186.7, 0.16230
378, 202.5, 200.4, 0.16220
379, 184.6, 217.3, 0.16210
380, 206.5, 193.6, 0.16200
381, 199.7, 215.3, 0.16190
382, 184.2, 214.8, 0.16180
383, 186.0, 207.5, 0.16170
384, 205.2, 201.8, 0.16160
385, 211.8, 204.6, 0.16150
386, 212.9, 191.9, 0.16140
387, 179.4, 218.8, 0.16130
388, 185.9, 209.5, 0.16120
389, 171.7, 189.5, 0.16110
390, 163.1, 220.1, 0.16100
391, 174.5, 208.8, 0.16090
392, 163.2, 226.4, 0.16080
393, 140.6, 203.1, 0.16070
394, 180.3, 225.9, 0.16060
395, 194.5, 223.3, 0.16050
396, 221.9, 195.3, 0.16040
397, 166.7, 212.5, 0.16030
398, 224.9, 192.7, 0.16020
399, 253.9, 207.5, 0.16010
400, 152.7, 210.1, 0.16000
401, 168.8, 200.7, 0.15990
402, 183.5, 209.6, 0.15980
403, 202.7, 190.2, 0.15970
404, 181.2, 186.7, 0.15960
405, 224.4, 210.9, 0.15950
406, 214.4, 203.6, 0.15940
407, 180.9, 211.1, 0.15930
408, 192.2, 203.2, 0.15920
409, 239.5, 202.2, 0.15910
410, 178.6, 219.5, 0.15900
411, 149.6, 198.6, 0.15890
412, 186.1, 196.2, 0.15880
413, 224.8, 205.3, 0.15870
414, 242.6, 230.3, 0.15860
415, 201.2, 205.9, 0.15850
416, 204.4, 195.8, 0.15840
417, 198.0, 209.6, 0.15830
418, 183.6, 215.1, 0.15820
419, 163.1, 215.7, 0.15810
420, 217.9, 213.5, 0.15800
421, 204.5, 213.6, 0.15790
422, 144.4, 216.9, 0.15780
423, 170.9, 211.6, 0.15770
424, 194.0, 206.9, 0.15760
425, 199.3, 198.6, 0.15750
426, 161.2, 230.1, 0.15740
427, 183.4, 214.4, 0.15730
428, 208.6, 230.0, 0.15720
429, 183.9, 194.3, 0.15710
430, 217.5, 211.0, 0.15700
431, 162.5, 204.4, 0.15690
432, 210.1, 206.0, 0.15680
433, 165.7, 211.1, 0.15670
434, 214.5, 210.9, 0.15660
435, 176.5, 205.7, 0.15650
436, 205.1, 202.5, 0.15640
437, 165.1, 205.6, 0.15630
438, 177.7, 199.3, 0.15620
439, 189.3, 204.9, 0.15610
440, 211.2, 207.3, 0.15600
441, 155.7, 218.2, 0.15590
442, 199.4, 243.0, 0.15580
443, 214.4, 218.9, 0.15570
444, 192.7, 214.6, 0.15560
445, 157.6, 238.9, 0.15550
446, 205.3, 226.1, 0.15540
447, 242.6, 216.2, 0.15530
448, 293.3, 224.8, 0.15520
449, 242.9, 227.2, 0.15510
450, 188.8, 222.3, 0.15500
451, 174.4, 209.2, 0.15490
452, 224.9, 194.3, 0.15480
453, 188.9, 228.5, 0.15470
454, 184.7, 220.8, 0.15460
455, 168.0, 218.8, 0.15450
456, 214.5, 221.5, 0.15440
457, 156.4, 242.3, 0.15430
458, 207.7, 230.3, 0.15420
459, 185.5, 202.0, 0.15410
460, 211.3, 214.1, 0.15400
461, 168.3, 202.9, 0.15390
462, 195.6, 225.9, 0.15380
463, 183.2, 215.7, 0.15370
464, 226.2, 239.0, 0.15360
465, 241.4, 188.2, 0.15350
466, 196.5, 221.1, 0.15340
467, 189.3, 228.1, 0.15330
468, 210.9, 197.9, 0.15320
469, 194.8, 205.5, 0.15310
470, 214.7, 211.0, 0.15300
471, 163.5, 202.7, 0.15290
472, 149.9, 235.6, 0.15280
473, 166.0, 170.6, 0.15270
474, 188.7, 217.0, 0.15260
475, 200.9, 200.7, 0.15250
476, 205.3, 217.1, 0.15240
477, 231.4, 204.2, 0.15230
478, 230.2, 224.2, 0.15220
479, 160.7, 205.7, 0.15210
480, 205.3, 224.9, 0.15200
481, 211.7, 207.8, 0.15190
482, 218.7, 213.0, 0.15180
483, 213.9, 231.7, 0.15170
484, 234.2, 239.2, 0.15160
485, 169.7, 214.3, 0.15150
486, 197.1, 216.0, 0.15140
487, 169.9, 220.3, 0.15130
488, 202.5, 237.4, 0.15120
489, 250.4, 217.6, 0.15110
490, 206.3, 225.9, 0.15100
491, 166.0, 242.9, 0.15090
492, 168.4, 243.4, 0.15080
493, 258.1, 231.5, 0.15070
494, 209.8, 212.9, 0.15060
495, 148.0, 227.4, 0.15050
496, 226.6, 237.8, 0.15040
497, 203.1, 214.4, 0.15030
498, 170.8, 192.4, 0.15020
499, 161.1, 215.8, 0.15010
500, 232.8, 230.2, 0.15000
501, 153.6, 208.4, 0.14990
502, 184.6, 216.9, 0.14980
503, 253.4, 235.0, 0.14970
504, 173.6, 209.6, 0.14960
505, 171.5, 225.9, 0.14950
506, 228.6, 225.5, 0.14940
507, 132.3, 208.6, 0.14930
508, 168.0, 229.4, 0.14920
509, 184.0, 197.6, 0.14910
510, 162.9, 236.3, 0.14900
511, 215.8, 188.6, 0.14890
512, 185.0, 232.2, 0.14880
513, 225.3, 225.9, 0.14870
514, 188.3, 200.7, 0.14860
515, 179.6, 217.5, 0.14850
516, 177.9, 224.9, 0.14840
517, 172.1, 233.5, 0.14830
518, 195.0, 213.3, 0.14820
519, 251.7, 216.0, 0.14810
520, 193.9, 220.1, 0.14800
521, 162.5, 226.0, 0.14790
522, 226.6, 181.9, 0.14780
523, 195.9, 215.7, 0.14770
524, 174.3, 215.3, 0.14760
525, 268.7, 209.7, 0.14750
526, 188.2, 218.5, 0.14740
527, 150.8, 194.2, 0.14730
528, 184.3, 224.5, 0.14720
529, 163.8, 218.9, 0.14710
530, 210.8, 221.6, 0.14700
531, 163.4, 211.0, 0.14690
532, 153.4, 201.8, 0.14680
533, 177.8, 184.5, 0.14670
534, 212.5, 216.1, 0.14660
535, 162.6, 215.7, 0.14650
536, 214.8, 214.2, 0.14640
537, 232.1, 228.4, 0.14630
538, 238.2, 227.4, 0.14620
539, 204.2, 215.4, 0.14610
540, 158.1, 207.8, 0.14600
541, 174.4, 217.1, 0.14590
542, 153.3, 248.9, 0.14580
543, 229.3, 226.2, 0.14570
544, 201.1, 209.6, 0.14560
545, 174.8, 219.9, 0.14550
546, 183.4, 202.7, 0.14540
547, 201.3, 197.6, 0.14530
548, 249.9, 219.6, 0.14520
549, 194.6, 204.5, 0.14510
550, 222.6, 216.8, 0.14500
551, 191.3, 200.2, 0.14490
552, 163.8, 214.1, 0.14480
553, 214.4, 225.2, 0.14470
554, 176.0, 216.1, 0.14460
555, 213.7, 233.2, 0.14450
556, 231.8, 211.5, 0.14440
557, 179.3, 242.6, 0.14430
558, 217.4, 213.3, 0.14420
559, 193.9, 231.5, 0.14410
560, 169.8, 229.6, 0.14400
561, 196.5, 225.9, 0.14390
562, 196.2, 210.0, 0.14380
563, 171.1, 214.8, 0.14370
564, 221.8, 221.4, 0.14360
565, 170.1, 247.5, 0.14350
566, 153.7, 224.4, 0.14340
567, 170.8, 230.7, 0.14330
568, 157.9, 226.2, 0.14320
569, 185.3, 228.7, 0.14310
570, 200.6, 220.8, 0.14300
571, 145.9, 217.6, 0.14290
572, 156.4, 217.1, 0.14280
573, 207.6, 222.0, 0.14270
574, 223.0, 222.4, 0.14260
575, 220.4, 215.6, 0.14250
576, 190.1, 221.4, 0.14240
577, 188.7, 237.5, 0.14230
578, 205.8, 214.3, 0.14220
579, 194.6, 212.2, 0.14210
580, 201.0, 212.4, 0.14200
581, 139.8, 215.9, 0.14190
582, 203.6, 214.5, 0.14180
583, 214.6, 243.4, 0.14170
584, 164.6, 219.0, 0.14160
585, 197.4, 215.3, 0.14150
586, 154.4, 212.9, 0.14140
587, 199.1, 209.2, 0.14130
588, 218.6, 218.2, 0.14120
589, 281.0, 228.2, 0.14110
590, 210.9, 233.6, 0.14100
591, 192.8, 212.0, 0.14090
592, 199.8, 213.4, 0.14080
593, 222.5, 218.0, 0.14070
594, 259.7, 227.8, 0.14060
595, 180.6, 202.2, 0.14050
596, 165.8, 233.6, 0.14040
597, 189.7, 223.8, 0.14030
598, 219.2, 212.6, 0.14020
599, 180.6, 230.0, 0.14010
600, 127.9, 228.6, 0.14000
601, 166.4, 218.4, 0.13990
602, 210.3, 209.3, 0.13980
603, 227.2, 232.2, 0.13970
604, 224.9, 222.1, 0.13960
605, 238.8, 222.8, 0.13950
606, 156.8, 245.7, 0.13940
607, 230.4, 224.8, 0.13930
608, 220.3, 221.4, 0.13920
609, 160.6, 210.2, 0.13910
610, 196.1, 223.4, 0.13900
611, 188.6, 215.3, 0.13890
612, 200.5, 224.6, 0.13880
613, 235.3, 222.0, 0.13870
614, 188.3, 228.3, 0.13860
615, 216.4, 218.3, 0.13850
616, 192.3, 226.3, 0.13840
617, 211.3, 223.8, 0.13830
618, 240.1, 226.0, 0.13820
619, 210.5, 242.0, 0.13810
620, 303.9, 234.0, 0.13800
621, 257.3, 234.5, 0.13790
622, 267.7, 219.8, 0.13780
623, 165.4, 208.3, 0.13770
624, 236.1, 218.3, 0.13760
625, 173.8, 224.7, 0.13750
626, 199.9, 219.4, 0.13740
627, 197.4, 217.8, 0.13730
628, 186.1, 212.0, 0.13720
629, 152.7, 218.5, 0.13710
630, 167.5, 221.9, 0.13700
631, 194.8, 225.3, 0.13690
632, 195.9, 220.4, 0.13680
633, 151.4, 241.1, 0.13670
634, 194.2, 235.3, 0.13660
635, 164.9, 245.2, 0.13650
636, 216.0, 211.6, 0.13640
637, 240.1, 196.6, 0.13630
638, 223.7, 225.4, 0.13620
639, 224.8, 203.1, 0.13610
640, 226.1, 234.7, 0.13600
641, 216.7, 211.4, 0.13590
642, 170.8, 219.7, 0.13580
643, 164.7, 212.5, 0.13570
644, 195.9, 226.0, 0.13560
645, 190.4, 212.8, 0.13550
646, 192.6, 213.4, 0.13540
647, 251.4, 234.5, 0.13530
648, 231.9, 218.4, 0.13520
649, 203.7, 221.0, 0.13510
650, 163.8, 222.7, 0.13500
651, 159.3, 218.8, 0.13490
652, 170.4, 201.3, 0.13480
653, 202.8, 217.9, 0.13470
654, 217.4, 230.7, 0.13460
655, 178.0, 227.8, 0.13450
656, 174.9, 205.6, 0.13440
657, 160.5, 228.4, 0.13430
658, 174.0, 202.8, 0.13420
659, 211.0, 224.3, 0.13410
660, 171.8, 220.6, 0.13400
661, 156.7, 221.7, 0.13390
662, 189.8, 231.4, 0.13380
663, 176.5, 220.2, 0.13370
664, 188.5, 215.1, 0.13360
665, 185.9, 215.5, 0.13350
666, 157.1, 202.7, 0.13340
667, 193.1, 237.5, 0.13330
668, 196.6, 198.1, 0.13320
669, 241.3, 217.5, 0.13310
670, 198.3, 216.6, 0.13300
671, 217.9, 214.0, 0.13290
672, 189.2, 229.5, 0.13280
673, 187.2, 210.9, 0.13270
674, 185.5, 235.0, 0.13260
675, 234.3, 228.3, 0.13250
676, 197.5, 248.8, 0.13240
677, 216.5, 210.5, 0.13230
678, 233.2, 210.4, 0.13220
679, 250.1, 217.1, 0.13210
680, 196.6, 213.2, 0.13200
681, 184.7, 216.6, 0.13190
682, 202.6, 243.6, 0.13180
683, 192.3, 211.1, 0.13170
684, 194.0, 212.3, 0.13160
685, 237.3, 233.1, 0.13150
686, 184.2, 206.3, 0.13140
687, 215.1, 216.8, 0.13130
688, 174.0, 235.5, 0.13120
689, 164.2, 219.5, 0.13110
690, 161.3, 224.5, 0.13100
691, 173.2, 198.3, 0.13090
692, 190.0, 230.1, 0.13080
693, 177.8, 194.2, 0.13070
694, 197.6, 225.2, 0.13060
695, 195.9, 252.1, 0.13050
696, 189.4, 221.6, 0.13040
697, 206.8, 209.9, 0.13030
698, 180.4, 201.3, 0.13020
699, 232.1, 225.2, 0.13010
700, 153.7, 237.7, 0.13000
701, 158.0, 242.8, 0.12990
702, 155.8, 206.7, 0.12980
703, 183.8, 195.0, 0.12970
704, 209.1, 228.3, 0.12960
705, 178.3, 253.9, 0.12950
706, 247.3, 209.7, 0.12940
707, 239.3, 228.8, 0.12930
708, 227.3, 208.9, 0.12920
709, 205.2, 230.4, 0.12910
710, 254.9, 204.0, 0.12900
711, 214.4, 207.8, 0.12890
712, 206.0, 211.1, 0.12880
713, 198.2, 213.3, 0.12870
714, 198.4, 232.4, 0.12860
715, 209.6, 228.8, 0.12850
716, 222.9, 196.5, 0.12840
717, 234.5, 211.7, 0.12830
718, 306.3, 217.1, 0.12820
719, 184.4, 219.4, 0.12810
720, 164.0, 200.5, 0.12800
721, 213.3, 199.3, 0.12790
722, 166.9, 214.2, 0.12780
723, 197.2, 214.5, 0.12770
724, 182.6, 203.1, 0.12760
725, 239.3, 210.6, 0.12750
726, 226.4, 212.2, 0.12740
727, 170.7, 218.4, 0.12730
728, 193.6, 223.6, 0.12720
729, 201.9, 206.7, 0.12710
730, 161.6, 227.6, 0.12700
731, 173.1, 206.7, 0.12690
732, 248.1, 201.3, 0.12680
733, 159.8, 241.4, 0.12670
734, 246.7, 214.8, 0.12660
735, 293.9, 213.9, 0.12650
736, 188.9, 223.3, 0.12640
737, 187.6, 232.4, 0.12630
738, 157.1, 236.5, 0.12620
739, 191.4, 213.7, 0.12610
740, 175.7, 205.2, 0.12600
741, 186.4, 187.0, 0.12590
742, 206.8, 202.1, 0.12580
743, 186.8, 181.9, 0.12570
744, 219.9, 206.7, 0.12560
745, 164.6, 198.1, 0.12550
746, 172.3, 216.2, 0.12540
747, 180.2, 206.4, 0.12530
748, 164.5, 210.9, 0.12520
749, 204.5, 221.6, 0.12510
750, 188.2, 212.9, 0.12500
751, 180.3, 224.0, 0.12490
752, 206.6, 235.2, 0.12480
753, 225.4, 197.0, 0.12470
754, 234.1, 203.1, 0.12460
755, 189.8, 200.9, 0.12450
756, 168.0, 214.9, 0.12440
757, 236.6, 204.0, 0.12430
758, 229.7, 231.7, 0.12420
759, 212.4, 230.6, 0.12410
760, 143.9, 190.5, 0.12400
761, 192.9, 189.1, 0.12390
762, 267.3, 223.2, 0.12380
763, 262.5, 206.5, 0.12370
764, 174.3, 219.4, 0.12360
765, 192.7, 226.7, 0.12350
766, 182.8, 213.6, 0.12340
767, 181.4, 225.4, 0.12330
768, 224.6, 215.3, 0.12320
769, 175.9, 220.2, 0.12310
770, 200.1, 215.2, 0.12300
771, 181.6, 229.3, 0.12290
772, 230.7, 218.2, 0.12280
773, 204.4, 201.0, 0.12270
774, 268.6, 214.7, 0.12260
775, 171.6, 225.7, 0.12250
