# of episode, training score, validation score, sigma
1, 392.1, 197.6, 0.19990
2, 161.8, 161.6, 0.19980
3, 212.6, 189.4, 0.19970
4, 122.0, 200.4, 0.19960
5, 178.0, 205.7, 0.19950
6, 180.3, 199.2, 0.19940
7, 187.7, 172.8, 0.19930
8, 148.1, 185.2, 0.19920
9, 190.1, 187.6, 0.19910
10, 188.2, 179.7, 0.19900
11, 188.5, 209.9, 0.19890
12, 200.9, 197.7, 0.19880
13, 192.4, 229.4, 0.19870
14, 236.9, 232.1, 0.19860
15, 193.0, 220.4, 0.19850
16, 271.0, 242.1, 0.19840
17, 256.3, 235.6, 0.19830
18, 231.8, 235.4, 0.19820
19, 213.7, 222.5, 0.19810
20, 176.0, 258.0, 0.19800
21, 235.6, 258.7, 0.19790
22, 224.1, 249.7, 0.19780
23, 188.9, 238.9, 0.19770
24, 230.8, 252.2, 0.19760
25, 213.9, 237.1, 0.19750
26, 224.3, 231.7, 0.19740
27, 207.5, 233.4, 0.19730
28, 131.1, 242.0, 0.19720
29, 159.2, 254.2, 0.19710
30, 218.1, 271.5, 0.19700
31, 300.7, 234.5, 0.19690
32, 208.2, 227.1, 0.19680
33, 243.4, 228.7, 0.19670
34, 214.7, 234.0, 0.19660
35, 230.9, 213.8, 0.19650
36, 207.4, 254.7, 0.19640
37, 199.0, 227.6, 0.19630
38, 200.9, 235.6, 0.19620
39, 236.2, 254.7, 0.19610
40, 227.3, 251.7, 0.19600
41, 204.0, 243.7, 0.19590
42, 192.5, 238.9, 0.19580
43, 179.3, 246.7, 0.19570
44, 169.6, 223.3, 0.19560
45, 198.9, 231.9, 0.19550
46, 189.3, 241.9, 0.19540
47, 176.6, 249.6, 0.19530
48, 205.8, 238.1, 0.19520
49, 210.3, 248.6, 0.19510
50, 172.9, 252.7, 0.19500
51, 147.3, 240.9, 0.19490
52, 170.3, 229.9, 0.19480
53, 148.3, 230.6, 0.19470
54, 210.9, 218.0, 0.19460
55, 135.4, 194.1, 0.19450
56, 161.6, 236.8, 0.19440
57, 171.5, 220.4, 0.19430
58, 195.9, 247.0, 0.19420
59, 199.1, 224.4, 0.19410
60, 204.7, 208.2, 0.19400
61, 148.5, 200.5, 0.19390
62, 183.8, 213.6, 0.19380
63, 270.3, 201.9, 0.19370
64, 186.6, 221.4, 0.19360
65, 254.7, 221.1, 0.19350
66, 204.2, 218.1, 0.19340
67, 236.3, 236.3, 0.19330
68, 186.8, 232.0, 0.19320
69, 275.3, 256.0, 0.19310
