# of episode, training score, validation score, sigma
372, 231.9, 275.4, 0.10000
373, 280.8, 329.2, 0.10000
374, 270.2, 273.4, 0.10000
375, 291.4, 257.4, 0.10000
376, 238.0, 302.4, 0.10000
377, 232.3, 409.4, 0.10000
378, 288.2, 284.1, 0.10000
379, 262.1, 302.7, 0.10000
380, 326.6, 322.7, 0.10000
381, 377.3, 346.8, 0.10000
382, 348.9, 364.5, 0.10000
383, 388.7, 310.8, 0.10000
384, 266.7, 340.2, 0.10000
385, 328.6, 304.4, 0.10000
386, 291.4, 363.5, 0.10000
387, 276.6, 268.4, 0.10000
388, 279.3, 273.1, 0.10000
389, 287.1, 245.0, 0.10000
390, 237.5, 328.2, 0.10000
391, 321.9, 303.8, 0.10000
392, 335.6, 318.3, 0.10000
393, 329.0, 348.9, 0.10000
394, 292.2, 335.5, 0.10000
395, 323.6, 353.1, 0.10000
396, 340.8, 348.7, 0.10000
397, 400.9, 349.4, 0.10000
398, 379.8, 363.1, 0.10000
399, 351.2, 372.7, 0.10000
400, 346.8, 396.5, 0.10000
401, 352.0, 300.5, 0.10000
402, 224.6, 339.7, 0.10000
403, 316.2, 312.6, 0.10000
404, 477.5, 338.2, 0.10000
405, 418.9, 303.2, 0.10000
406, 278.0, 275.7, 0.10000
407, 284.5, 281.7, 0.10000
408, 225.4, 352.8, 0.10000
409, 382.0, 280.9, 0.10000
410, 328.1, 338.2, 0.10000
411, 298.3, 334.1, 0.10000
412, 343.1, 295.5, 0.10000
413, 231.3, 243.3, 0.10000
414, 279.9, 237.5, 0.10000
415, 257.4, 232.8, 0.10000
416, 249.5, 213.4, 0.10000
417, 229.7, 216.2, 0.10000
418, 300.9, 240.2, 0.10000
419, 218.0, 220.9, 0.10000
420, 187.5, 273.4, 0.10000
421, 255.3, 295.7, 0.10000
422, 426.5, 233.5, 0.10000
423, 304.5, 225.3, 0.10000
424, 215.5, 222.5, 0.10000
425, 260.3, 195.9, 0.10000
426, 230.1, 210.0, 0.10000
427, 218.8, 207.3, 0.10000
428, 156.0, 214.5, 0.10000
429, 239.7, 193.6, 0.10000
430, 204.1, 212.8, 0.10000
431, 209.2, 196.0, 0.10000
432, 187.3, 178.6, 0.10000
433, 190.7, 194.0, 0.10000
434, 209.1, 225.5, 0.10000
435, 181.8, 242.9, 0.10000
436, 296.5, 222.4, 0.10000
437, 259.6, 252.3, 0.10000
438, 249.3, 232.3, 0.10000
439, 279.7, 235.2, 0.10000
440, 210.4, 264.2, 0.10000
441, 238.6, 236.8, 0.10000
442, 259.6, 225.2, 0.10000
443, 284.1, 270.5, 0.10000
444, 228.1, 289.4, 0.10000
445, 228.5, 285.6, 0.10000
446, 232.1, 223.0, 0.10000
447, 280.1, 314.6, 0.10000
448, 231.7, 262.1, 0.10000
449, 214.3, 241.0, 0.10000
450, 374.1, 501.0, 0.10000
451, 287.6, 239.6, 0.10000
452, 268.0, 295.0, 0.10000
453, 240.2, 226.1, 0.10000
454, 241.4, 261.1, 0.10000
455, 241.2, 337.5, 0.10000
456, 373.5, 263.5, 0.10000
457, 263.0, 294.1, 0.10000
458, 272.8, 320.8, 0.10000
459, 300.8, 323.3, 0.10000
460, 347.9, 317.4, 0.10000
461, 295.9, 274.9, 0.10000
462, 285.8, 270.2, 0.10000
463, 326.0, 289.2, 0.10000
464, 395.9, 254.6, 0.10000
465, 317.8, 264.5, 0.10000
466, 281.5, 285.0, 0.10000
467, 322.2, 255.6, 0.10000
468, 259.2, 234.7, 0.10000
469, 252.6, 248.7, 0.10000
470, 237.7, 248.5, 0.10000
471, 235.2, 249.2, 0.10000
472, 236.5, 230.0, 0.10000
473, 254.0, 283.4, 0.10000
474, 266.0, 250.1, 0.10000
475, 252.1, 277.5, 0.10000
476, 267.1, 286.0, 0.10000
477, 227.1, 295.8, 0.10000
478, 258.8, 248.0, 0.10000
479, 329.0, 375.8, 0.10000
480, 398.5, 355.6, 0.10000
481, 392.3, 314.9, 0.10000
482, 342.5, 277.2, 0.10000
483, 434.4, 311.5, 0.10000
484, 230.5, 298.9, 0.10000
485, 278.6, 299.2, 0.10000
486, 397.0, 329.9, 0.10000
487, 280.9, 284.7, 0.10000
488, 295.0, 306.9, 0.10000
489, 245.7, 377.1, 0.10000
490, 203.6, 332.3, 0.10000
491, 284.0, 298.5, 0.10000
492, 220.0, 326.8, 0.10000
493, 294.9, 395.0, 0.10000
494, 362.9, 318.5, 0.10000
495, 378.3, 311.5, 0.10000
496, 298.6, 388.7, 0.10000
497, 364.3, 328.5, 0.10000
498, 360.7, 310.2, 0.10000
499, 299.4, 353.5, 0.10000
500, 405.7, 326.5, 0.10000
501, 472.4, 341.8, 0.10000
502, 464.4, 385.5, 0.10000
503, 479.9, 383.4, 0.10000
504, 488.1, 326.8, 0.10000
505, 357.7, 349.2, 0.10000
506, 345.2, 339.4, 0.10000
507, 405.3, 411.4, 0.10000
508, 422.5, 300.8, 0.10000
509, 227.5, 244.4, 0.10000
510, 266.5, 338.5, 0.10000
511, 273.6, 376.7, 0.10000
512, 593.9, 341.4, 0.10000
513, 398.4, 358.3, 0.10000
514, 314.0, 290.7, 0.10000
515, 322.1, 307.4, 0.10000
516, 283.5, 268.2, 0.10000
517, 282.4, 304.5, 0.10000
518, 330.5, 286.1, 0.10000
519, 240.4, 312.0, 0.10000
520, 427.5, 323.7, 0.10000
521, 304.1, 365.9, 0.10000
522, 392.7, 311.0, 0.10000
523, 438.2, 506.1, 0.10000
524, 356.9, 339.3, 0.10000
525, 343.9, 465.6, 0.10000
526, 531.7, 389.6, 0.10000
527, 601.5, 568.3, 0.10000
528, 660.2, 653.2, 0.10000
529, 251.7, 412.1, 0.10000
530, 230.0, 425.7, 0.10000
531, 422.5, 401.0, 0.10000
532, 357.5, 389.1, 0.10000
533, 386.5, 503.3, 0.10000
534, 343.7, 387.4, 0.10000
535, 432.7, 445.5, 0.10000
536, 357.5, 419.7, 0.10000
537, 337.0, 383.4, 0.10000
538, 396.6, 422.8, 0.10000
539, 444.3, 829.2, 0.10000
540, 424.7, 575.5, 0.10000
541, 453.0, 407.5, 0.10000
542, 568.0, 455.4, 0.10000
543, 345.5, 363.1, 0.10000
544, 441.5, 452.4, 0.10000
545, 355.1, 441.3, 0.10000
546, 385.6, 347.3, 0.10000
547, 353.0, 338.4, 0.10000
548, 450.5, 392.2, 0.10000
549, 274.5, 392.5, 0.10000
550, 546.1, 421.3, 0.10000
551, 253.4, 271.3, 0.10000
552, 323.8, 259.5, 0.10000
553, 267.4, 262.4, 0.10000
554, 289.5, 281.6, 0.10000
555, 270.7, 246.8, 0.10000
556, 232.3, 250.2, 0.10000
557, 275.4, 358.0, 0.10000
558, 263.4, 337.9, 0.10000
559, 370.6, 346.8, 0.10000
560, 408.7, 345.1, 0.10000
561, 388.7, 329.4, 0.10000
562, 317.2, 364.1, 0.10000
563, 444.0, 325.3, 0.10000
564, 620.0, 421.7, 0.10000
565, 302.1, 550.1, 0.10000
566, 344.7, 347.1, 0.10000
567, 320.9, 306.0, 0.10000
568, 361.2, 314.9, 0.10000
569, 416.8, 350.6, 0.10000
570, 260.6, 303.2, 0.10000
571, 284.6, 300.7, 0.10000
572, 299.2, 296.7, 0.10000
573, 292.8, 305.4, 0.10000
574, 261.9, 283.5, 0.10000
575, 356.4, 383.5, 0.10000
576, 321.9, 367.2, 0.10000
577, 296.4, 267.3, 0.10000
578, 314.4, 295.2, 0.10000
579, 339.9, 293.6, 0.10000
580, 338.0, 352.7, 0.10000
581, 272.7, 365.9, 0.10000
582, 316.5, 368.6, 0.10000
583, 370.1, 317.5, 0.10000
584, 348.8, 382.9, 0.10000
585, 382.3, 475.1, 0.10000
586, 311.9, 399.9, 0.10000
587, 414.3, 405.9, 0.10000
588, 302.6, 514.1, 0.10000
589, 295.9, 353.4, 0.10000
590, 295.9, 442.7, 0.10000
591, 322.1, 371.6, 0.10000
592, 330.9, 373.1, 0.10000
593, 380.8, 337.1, 0.10000
594, 296.1, 389.5, 0.10000
595, 366.7, 368.0, 0.10000
596, 386.6, 388.1, 0.10000
597, 273.2, 345.0, 0.10000
598, 264.9, 315.8, 0.10000
599, 301.4, 353.2, 0.10000
600, 511.0, 410.7, 0.10000
601, 465.0, 394.5, 0.10000
602, 492.1, 398.9, 0.10000
603, 459.6, 426.3, 0.10000
604, 384.8, 355.4, 0.10000
605, 293.6, 415.4, 0.10000
606, 509.1, 365.0, 0.10000
607, 350.6, 361.2, 0.10000
608, 352.4, 395.6, 0.10000
609, 293.2, 319.9, 0.10000
610, 307.9, 292.9, 0.10000
611, 362.2, 308.5, 0.10000
612, 353.4, 340.4, 0.10000
613, 367.6, 301.1, 0.10000
614, 386.3, 350.9, 0.10000
615, 405.6, 404.0, 0.10000
616, 307.1, 367.9, 0.10000
617, 598.4, 508.1, 0.10000
618, 468.2, 357.6, 0.10000
619, 387.1, 416.0, 0.10000
620, 328.3, 353.1, 0.10000
621, 502.4, 321.6, 0.10000
622, 456.4, 467.2, 0.10000
623, 392.0, 326.1, 0.10000
624, 388.1, 343.9, 0.10000
625, 298.2, 360.8, 0.10000
626, 396.7, 346.7, 0.10000
627, 384.8, 362.2, 0.10000
628, 304.0, 406.7, 0.10000
629, 269.1, 397.6, 0.10000
630, 299.7, 380.5, 0.10000
631, 431.8, 630.0, 0.10000
632, 426.9, 464.9, 0.10000
633, 265.3, 305.3, 0.10000
634, 265.6, 532.8, 0.10000
635, 376.6, 279.6, 0.10000
636, 329.1, 512.5, 0.10000
637, 440.6, 381.2, 0.10000
638, 486.8, 655.6, 0.10000
639, 321.0, 691.5, 0.10000
640, 480.8, 418.6, 0.10000
641, 348.8, 436.5, 0.10000
642, 504.5, 462.4, 0.10000
643, 368.8, 352.9, 0.10000
644, 376.4, 369.7, 0.10000
645, 293.1, 352.1, 0.10000
646, 306.6, 303.7, 0.10000
647, 371.5, 332.1, 0.10000
648, 295.9, 302.3, 0.10000
649, 277.5, 277.4, 0.10000
650, 334.2, 253.9, 0.10000
651, 266.6, 301.1, 0.10000
652, 275.0, 318.7, 0.10000
653, 338.8, 273.9, 0.10000
654, 251.5, 494.8, 0.10000
655, 464.6, 457.2, 0.10000
656, 417.7, 540.8, 0.10000
657, 340.6, 404.8, 0.10000
658, 522.1, 351.6, 0.10000
659, 467.5, 354.2, 0.10000
