# of episode, training score, validation score, sigma
1, 398.5, 254.8, 0.19990
2, 202.6, 151.5, 0.19980
3, 162.7, 214.6, 0.19970
4, 186.1, 212.8, 0.19960
5, 206.9, 226.6, 0.19950
6, 198.5, 223.8, 0.19940
7, 197.8, 198.2, 0.19930
8, 221.3, 192.7, 0.19920
9, 142.2, 218.3, 0.19910
10, 236.2, 178.4, 0.19900
11, 200.1, 229.1, 0.19890
12, 235.9, 239.0, 0.19880
13, 213.6, 226.9, 0.19870
14, 194.4, 194.9, 0.19860
15, 197.8, 226.2, 0.19850
16, 188.7, 227.8, 0.19840
17, 239.5, 211.6, 0.19830
18, 210.2, 243.6, 0.19820
19, 223.6, 238.3, 0.19810
20, 258.2, 254.7, 0.19800
21, 233.2, 254.5, 0.19790
22, 197.3, 240.2, 0.19780
23, 218.2, 257.7, 0.19770
24, 234.3, 256.1, 0.19760
25, 213.9, 246.5, 0.19750
26, 174.0, 254.7, 0.19740
27, 232.1, 223.6, 0.19730
28, 214.7, 223.9, 0.19720
29, 268.9, 226.8, 0.19710
30, 267.7, 234.6, 0.19700
31, 214.2, 249.5, 0.19690
32, 227.0, 232.9, 0.19680
33, 267.2, 237.4, 0.19670
34, 199.2, 252.6, 0.19660
35, 166.3, 262.8, 0.19650
36, 213.9, 255.8, 0.19640
37, 133.9, 230.3, 0.19630
38, 199.6, 235.3, 0.19620
39, 242.5, 267.9, 0.19610
40, 177.7, 285.7, 0.19600
41, 265.6, 255.6, 0.19590
42, 253.9, 263.3, 0.19580
43, 187.4, 235.0, 0.19570
44, 250.6, 255.0, 0.19560
45, 224.7, 242.0, 0.19550
46, 189.8, 246.5, 0.19540
47, 255.3, 230.6, 0.19530
48, 200.6, 246.0, 0.19520
49, 202.6, 246.2, 0.19510
50, 191.7, 252.7, 0.19500
51, 184.6, 224.6, 0.19490
52, 182.2, 209.2, 0.19480
53, 171.1, 219.6, 0.19470
54, 203.7, 242.5, 0.19460
55, 158.9, 224.5, 0.19450
56, 217.0, 226.8, 0.19440
57, 192.5, 216.6, 0.19430
58, 223.2, 222.3, 0.19420
59, 195.3, 221.5, 0.19410
60, 225.1, 236.5, 0.19400
61, 240.0, 253.7, 0.19390
62, 207.1, 261.1, 0.19380
63, 239.2, 245.0, 0.19370
64, 182.4, 263.7, 0.19360
65, 246.0, 253.8, 0.19350
66, 169.9, 277.6, 0.19340
67, 196.2, 257.4, 0.19330
68, 191.2, 250.9, 0.19320
69, 233.7, 232.8, 0.19310
70, 164.7, 248.9, 0.19300
71, 153.2, 261.8, 0.19290
