# of episode, training score, validation score, sigma
1, 386.2, 207.5, 0.19990
2, 181.8, 154.6, 0.19980
3, 156.1, 170.7, 0.19970
4, 187.6, 167.6, 0.19960
5, 207.4, 212.2, 0.19950
6, 228.2, 199.5, 0.19940
7, 202.5, 200.3, 0.19930
8, 200.7, 224.3, 0.19920
9, 217.2, 185.5, 0.19910
10, 203.9, 204.2, 0.19900
11, 189.6, 220.7, 0.19890
12, 218.6, 239.7, 0.19880
13, 222.5, 241.0, 0.19870
14, 225.6, 247.7, 0.19860
15, 233.0, 247.1, 0.19850
16, 221.7, 249.2, 0.19840
17, 171.9, 236.5, 0.19830
18, 180.0, 237.3, 0.19820
19, 224.4, 244.4, 0.19810
20, 209.6, 231.4, 0.19800
21, 191.3, 239.3, 0.19790
22, 221.9, 221.9, 0.19780
23, 210.0, 236.5, 0.19770
24, 217.3, 230.7, 0.19760
25, 193.2, 253.7, 0.19750
26, 236.1, 241.7, 0.19740
27, 220.3, 249.5, 0.19730
28, 226.0, 241.3, 0.19720
29, 213.8, 215.8, 0.19710
30, 189.6, 267.4, 0.19700
31, 154.8, 235.0, 0.19690
32, 193.0, 267.7, 0.19680
33, 293.6, 252.0, 0.19670
34, 251.0, 248.2, 0.19660
35, 241.1, 236.9, 0.19650
36, 192.8, 211.0, 0.19640
37, 231.1, 228.4, 0.19630
38, 181.0, 227.0, 0.19620
39, 217.8, 237.6, 0.19610
40, 218.6, 265.0, 0.19600
41, 217.0, 220.4, 0.19590
42, 251.5, 247.6, 0.19580
43, 173.3, 259.1, 0.19570
44, 240.4, 256.1, 0.19560
45, 186.0, 245.9, 0.19550
46, 217.6, 263.3, 0.19540
47, 266.9, 242.1, 0.19530
48, 249.4, 249.6, 0.19520
49, 169.3, 249.7, 0.19510
50, 253.5, 240.8, 0.19500
51, 236.2, 268.2, 0.19490
52, 317.4, 221.2, 0.19480
53, 192.7, 242.0, 0.19470
54, 211.8, 258.0, 0.19460
55, 191.8, 239.1, 0.19450
56, 268.9, 239.1, 0.19440
57, 162.6, 228.5, 0.19430
58, 292.2, 264.5, 0.19420
59, 271.1, 273.6, 0.19410
60, 251.5, 293.8, 0.19400
61, 253.3, 280.0, 0.19390
62, 222.5, 239.9, 0.19380
63, 158.9, 252.0, 0.19370
64, 205.4, 252.2, 0.19360
65, 209.6, 258.7, 0.19350
66, 182.4, 197.1, 0.19340
67, 186.4, 207.7, 0.19330
68, 207.9, 241.7, 0.19320
69, 252.8, 208.4, 0.19310
70, 169.2, 220.4, 0.19300
71, 162.9, 233.7, 0.19290
72, 190.2, 218.4, 0.19280
73, 170.5, 220.3, 0.19270
74, 223.4, 241.0, 0.19260
75, 175.8, 208.5, 0.19250
76, 216.5, 229.3, 0.19240
77, 220.6, 212.1, 0.19230
78, 174.4, 237.8, 0.19220
79, 354.0, 241.0, 0.19210
80, 270.8, 229.6, 0.19200
81, 184.3, 206.7, 0.19190
82, 186.5, 225.8, 0.19180
83, 179.4, 222.2, 0.19170
84, 244.8, 237.3, 0.19160
85, 251.4, 241.6, 0.19150
