# of episode, training score, validation score, sigma
1, 461.1, 225.0, 0.19990
2, 202.8, 189.4, 0.19980
3, 199.7, 194.3, 0.19970
4, 242.2, 220.0, 0.19960
5, 171.7, 190.2, 0.19950
6, 169.1, 237.4, 0.19940
7, 205.7, 237.5, 0.19930
8, 267.9, 236.5, 0.19920
9, 208.2, 228.0, 0.19910
10, 225.3, 259.5, 0.19900
11, 224.4, 256.9, 0.19890
12, 272.6, 247.5, 0.19880
13, 266.7, 228.3, 0.19870
14, 222.5, 214.5, 0.19860
15, 234.2, 249.2, 0.19850
16, 262.0, 277.5, 0.19840
17, 289.4, 278.8, 0.19830
18, 264.8, 256.6, 0.19820
19, 272.8, 260.2, 0.19810
20, 224.3, 260.1, 0.19800
21, 272.0, 216.5, 0.19790
22, 203.7, 256.8, 0.19780
23, 221.1, 282.9, 0.19770
24, 223.8, 280.8, 0.19760
25, 248.0, 267.6, 0.19750
26, 320.1, 317.1, 0.19740
27, 276.4, 330.3, 0.19730
28, 279.1, 294.0, 0.19720
29, 323.0, 311.4, 0.19710
30, 303.0, 280.8, 0.19700
31, 328.0, 301.0, 0.19690
32, 276.9, 303.0, 0.19680
33, 332.1, 321.8, 0.19670
34, 286.9, 328.7, 0.19660
35, 285.8, 311.9, 0.19650
36, 268.5, 292.6, 0.19640
37, 326.1, 329.6, 0.19630
38, 298.1, 335.1, 0.19620
39, 288.0, 302.1, 0.19610
40, 267.5, 313.7, 0.19600
41, 302.2, 346.1, 0.19590
42, 324.9, 320.4, 0.19580
43, 298.2, 334.1, 0.19570
44, 323.9, 326.1, 0.19560
45, 267.2, 276.6, 0.19550
46, 270.3, 313.8, 0.19540
47, 286.6, 282.8, 0.19530
48, 270.0, 335.0, 0.19520
49, 313.0, 308.9, 0.19510
50, 330.7, 302.7, 0.19500
51, 325.3, 336.7, 0.19490
52, 331.6, 282.4, 0.19480
53, 360.7, 288.7, 0.19470
54, 300.7, 339.5, 0.19460
55, 294.6, 294.0, 0.19450
56, 276.2, 304.9, 0.19440
57, 280.8, 287.7, 0.19430
58, 289.2, 290.8, 0.19420
59, 291.3, 306.1, 0.19410
60, 308.9, 313.0, 0.19400
61, 320.3, 283.5, 0.19390
62, 315.4, 314.9, 0.19380
63, 282.5, 307.6, 0.19370
64, 288.2, 300.4, 0.19360
65, 293.8, 298.2, 0.19350
66, 289.8, 285.6, 0.19340
67, 269.3, 288.6, 0.19330
68, 296.5, 301.4, 0.19320
69, 348.6, 290.1, 0.19310
70, 273.2, 296.5, 0.19300
71, 226.2, 281.7, 0.19290
72, 292.6, 309.0, 0.19280
73, 258.5, 289.6, 0.19270
74, 317.8, 295.7, 0.19260
75, 335.1, 314.3, 0.19250
76, 320.6, 320.3, 0.19240
77, 289.5, 290.3, 0.19230
78, 360.8, 274.8, 0.19220
79, 279.7, 293.9, 0.19210
80, 254.3, 301.0, 0.19200
81, 316.3, 297.9, 0.19190
82, 351.5, 278.8, 0.19180
83, 275.3, 326.4, 0.19170
84, 352.3, 332.4, 0.19160
85, 405.2, 284.6, 0.19150
86, 328.1, 329.3, 0.19140
87, 464.4, 326.6, 0.19130
88, 305.6, 330.1, 0.19120
89, 293.7, 325.5, 0.19110
90, 308.9, 321.5, 0.19100
91, 337.0, 286.4, 0.19090
92, 365.2, 334.7, 0.19080
93, 304.0, 312.2, 0.19070
94, 330.9, 290.7, 0.19060
95, 281.5, 305.5, 0.19050
96, 355.4, 288.1, 0.19040
97, 365.9, 363.5, 0.19030
98, 395.6, 328.4, 0.19020
99, 444.2, 370.1, 0.19010
100, 270.4, 326.4, 0.19000
101, 309.0, 361.0, 0.18990
102, 358.0, 352.9, 0.18980
103, 336.6, 300.0, 0.18970
104, 256.0, 360.6, 0.18960
105, 341.1, 334.0, 0.18950
106, 313.0, 310.0, 0.18940
107, 264.8, 300.3, 0.18930
108, 380.2, 340.6, 0.18920
109, 328.3, 327.2, 0.18910
110, 468.7, 340.5, 0.18900
111, 340.9, 308.6, 0.18890
112, 199.2, 358.0, 0.18880
113, 228.6, 321.8, 0.18870
114, 360.5, 302.9, 0.18860
115, 356.5, 373.7, 0.18850
116, 357.3, 362.1, 0.18840
117, 365.4, 345.4, 0.18830
118, 326.4, 385.8, 0.18820
119, 348.2, 384.1, 0.18810
120, 377.6, 299.7, 0.18800
121, 310.2, 362.4, 0.18790
122, 376.1, 329.2, 0.18780
123, 443.5, 388.6, 0.18770
124, 333.2, 388.4, 0.18760
125, 435.6, 383.2, 0.18750
126, 421.8, 340.3, 0.18740
127, 280.1, 334.3, 0.18730
128, 401.3, 347.0, 0.18720
129, 352.1, 346.8, 0.18710
130, 294.3, 382.5, 0.18700
131, 410.8, 346.2, 0.18690
132, 484.5, 375.4, 0.18680
133, 447.8, 331.9, 0.18670
134, 296.3, 345.1, 0.18660
135, 322.2, 337.5, 0.18650
136, 346.2, 348.6, 0.18640
137, 280.1, 368.6, 0.18630
138, 281.6, 329.1, 0.18620
139, 470.3, 358.5, 0.18610
140, 361.3, 328.4, 0.18600
141, 370.3, 307.7, 0.18590
142, 232.2, 306.9, 0.18580
143, 408.5, 359.0, 0.18570
144, 493.6, 358.3, 0.18560
145, 283.4, 391.9, 0.18550
146, 422.4, 359.3, 0.18540
147, 361.0, 270.0, 0.18530
148, 311.7, 360.3, 0.18520
149, 307.7, 341.1, 0.18510
150, 452.9, 392.8, 0.18500
151, 334.7, 317.6, 0.18490
152, 246.9, 373.4, 0.18480
153, 331.3, 296.3, 0.18470
154, 332.3, 380.8, 0.18460
155, 333.1, 343.1, 0.18450
156, 275.0, 371.1, 0.18440
157, 384.2, 384.0, 0.18430
158, 460.5, 412.0, 0.18420
159, 257.5, 330.4, 0.18410
160, 559.4, 387.2, 0.18400
161, 386.7, 352.0, 0.18390
162, 323.0, 403.2, 0.18380
163, 366.7, 359.8, 0.18370
164, 255.2, 355.6, 0.18360
165, 311.9, 362.6, 0.18350
166, 312.5, 374.0, 0.18340
167, 308.1, 361.0, 0.18330
168, 277.6, 362.6, 0.18320
169, 426.7, 371.9, 0.18310
170, 336.0, 343.2, 0.18300
171, 396.7, 335.4, 0.18290
172, 258.0, 332.7, 0.18280
173, 469.5, 345.1, 0.18270
174, 397.8, 346.8, 0.18260
175, 288.6, 411.0, 0.18250
176, 235.4, 374.8, 0.18240
177, 376.4, 362.1, 0.18230
178, 405.8, 444.7, 0.18220
179, 339.0, 399.6, 0.18210
180, 289.0, 330.2, 0.18200
181, 480.7, 287.0, 0.18190
182, 404.6, 395.8, 0.18180
183, 414.1, 423.8, 0.18170
184, 407.3, 463.0, 0.18160
185, 395.7, 338.6, 0.18150
186, 383.5, 406.3, 0.18140
187, 401.0, 430.3, 0.18130
188, 387.9, 380.7, 0.18120
189, 361.3, 424.3, 0.18110
190, 333.8, 319.1, 0.18100
191, 403.0, 405.5, 0.18090
192, 295.2, 421.6, 0.18080
193, 472.8, 348.9, 0.18070
194, 301.2, 423.7, 0.18060
195, 385.8, 382.5, 0.18050
196, 326.4, 335.0, 0.18040
197, 311.9, 409.3, 0.18030
198, 367.0, 407.1, 0.18020
199, 531.9, 466.4, 0.18010
200, 331.8, 401.6, 0.18000
201, 376.5, 390.4, 0.17990
202, 330.9, 337.2, 0.17980
203, 341.1, 350.5, 0.17970
204, 360.0, 320.3, 0.17960
205, 404.3, 315.9, 0.17950
206, 251.9, 350.4, 0.17940
207, 301.1, 289.4, 0.17930
208, 341.7, 332.7, 0.17920
209, 382.1, 351.2, 0.17910
210, 255.8, 300.6, 0.17900
211, 341.8, 308.5, 0.17890
212, 365.4, 294.1, 0.17880
213, 561.9, 403.6, 0.17870
214, 245.0, 347.4, 0.17860
215, 412.3, 272.7, 0.17850
216, 301.7, 419.5, 0.17840
217, 462.0, 336.8, 0.17830
218, 346.6, 319.3, 0.17820
219, 248.6, 312.4, 0.17810
220, 363.1, 340.7, 0.17800
221, 327.9, 300.1, 0.17790
222, 254.9, 339.0, 0.17780
223, 346.4, 321.7, 0.17770
224, 320.4, 322.5, 0.17760
225, 315.0, 285.1, 0.17750
226, 307.9, 287.7, 0.17740
227, 297.3, 283.8, 0.17730
228, 351.6, 321.9, 0.17720
229, 244.8, 330.6, 0.17710
230, 295.9, 341.6, 0.17700
231, 288.4, 326.6, 0.17690
232, 553.9, 349.9, 0.17680
233, 338.7, 436.6, 0.17670
234, 353.2, 398.7, 0.17660
235, 279.8, 348.2, 0.17650
236, 374.6, 342.3, 0.17640
237, 331.3, 284.3, 0.17630
238, 372.0, 295.1, 0.17620
239, 295.9, 419.4, 0.17610
240, 489.6, 421.4, 0.17600
241, 348.3, 418.7, 0.17590
242, 362.2, 348.6, 0.17580
243, 338.7, 354.7, 0.17570
244, 439.6, 353.2, 0.17560
245, 418.4, 357.8, 0.17550
246, 442.0, 364.5, 0.17540
247, 354.7, 405.5, 0.17530
248, 332.3, 348.8, 0.17520
249, 371.1, 441.7, 0.17510
250, 986.4, 399.8, 0.17500
251, 289.1, 404.6, 0.17490
252, 407.0, 336.2, 0.17480
253, 301.9, 325.5, 0.17470
254, 316.6, 342.3, 0.17460
255, 269.2, 338.0, 0.17450
256, 317.8, 308.0, 0.17440
257, 262.7, 382.1, 0.17430
258, 318.9, 406.8, 0.17420
259, 462.4, 375.8, 0.17410
260, 384.9, 464.6, 0.17400
261, 980.5, 405.3, 0.17390
262, 626.4, 395.4, 0.17380
263, 293.6, 333.6, 0.17370
264, 364.1, 291.9, 0.17360
265, 281.1, 307.3, 0.17350
266, 325.9, 331.6, 0.17340
267, 392.5, 281.6, 0.17330
268, 388.3, 357.5, 0.17320
269, 424.6, 380.0, 0.17310
270, 320.8, 345.8, 0.17300
271, 306.3, 433.2, 0.17290
272, 350.9, 355.4, 0.17280
273, 402.2, 424.5, 0.17270
274, 349.9, 400.1, 0.17260
275, 345.9, 413.9, 0.17250
276, 437.7, 425.2, 0.17240
